,enriched_smiles,name
2315,[Li]<-P1(NC(C)=O)OC(=O)c2ccccc2N1C,ligand16297-0
2316,[Li]<-S=C([S-])[P+](CC)(CC)CC,ligand16298-0
2317,[Li]<-N1=C(N)N(C)CC1=O,ligand16302-0
2318,[Be]=[C]1N2C=CC=CC2=CN1c1ccccn1,ligand1641-0
2319,[Li]<-NCC(=O)O,ligand16304-0
2320,[Li]<-O=C(C)N,ligand16307-0
2321,[Li]<-P(CCC)(c1ccccc1)c1ccccc1,ligand7491-0
2322,[Li]<-N1(C)CCOCC1,ligand2781-0
2323,[Li]<-P1(F)Oc2ccccc2O1,ligand16337-0
2324,[Li]<-P(c1ccccc1)(c1ccccc1)C(C)P(C1CCCCC1)C1CCCCC1,ligand16338-0
2325,[Li]<-N(=O)c1ccccc1,ligand4133-0
2326,[Be]=[C](C=C(OC(=O)C(=Cc1ccccc1)c1ccccc1)c1ccccc1)OCC,ligand16369-0
2327,[Li]<-NC(C)CC,ligand709-0
2328,[Li]<-n1ccn(C(C)=Nc2c(C(C)C)cccc2C(C)C)c1,ligand16379-0
2329,[Li]<-n1nn(-c2ccccc2)c(C)c1C(=O)O,ligand16381-0
2330,[Li]<-S=c1cc[nH]cc1,ligand2212-0
2331,[Li]<-P(c1ccccc1)(c1ccccc1)c1cc(CN(C)C)cc(CN(C)C)c1,ligand16393-0
2332,[Li]<-n1cnn2c(C)cc(C)nc21,ligand12547-0
2333,[Li]<-n1cnn(-c2ccc3c(c2)c2cc(-n4cncn4)ccc2n3CC)c1,ligand16407-0
2334,[Li]<-N(C1=C(CCC)CC(c2ccccc2)=C1)=C(C)C,ligand16430-0
2335,[Li]<-S=c1n(C)ccn1C,ligand16431-0
2336,[Be]=[C]1N(Cc2cc(OCc3ccccc3)cc(OCc3ccccc3)c2)C=CN1c1c(C(C)C)cccc1C(C)C,ligand16439-0
2337,[Be]=[C]1N(C)C=CN1c1ccc(-c2nc(C(C)(C)C)no2)cc1,ligand16455-0
2338,[Li]<-P12C(c3ccccc3)=NN(c3ccccc3)C1c1ccccc1-c1ccccc12,ligand16456-0
2339,[Li]<-P(N=c1[nH]ccs1)(c1ccccc1)c1ccccc1,ligand15080-0
2340,[Li]<-P(Cl)(Cl)C(C)(C)C,ligand16475-0
2341,[Li]<-n1ccccc1NC,ligand135-0
2342,[Be]=[C]1N2C=CC=CC2=CN1C(C)(C)C,ligand174-0
2343,[Li]<-n1cccc2ccc(C=NNc3ccccc3)nc21,ligand10421-0
2344,[Li]<-N1=C(c2ccccc2[Se]c2ccccc2C2=NC(C)(C)CO2)OCC1(C)C,ligand16498-0
2345,[Li]<-n1cc2ccccn2c1-c1ccccc1O,ligand14227-0
2346,[Li]<-n1c(CCCC)ccc2ccc3ccc(CCCC)nc3c21,ligand3522-0
2347,[Li]<-n1c(C)cc(C)n1COCCOC,ligand16516-0
2348,[Be]=[C]1N(c2c(C)cc(C)cc2C)Cc2ccccc2CN1c1c(C)cc(C)cc1C,ligand16532-0
2349,[Li]<-P1(NC(C)(C)C)N(C(C)(C)C)P(NC(C)(C)C)N1C(C)(C)C,ligand16556-0
2350,[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1Br,ligand16559-0
2351,[Li]<-P(Cc1ccccc1)(c1ccccc1C)c1ccccc1C,ligand244-0
2352,[Li]<-n1ccc(C=NO)cc1,ligand307-0
2353,[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1C#Cc1ccc(C)cc1,ligand3887-0
2354,[Li]<-n1c(C)cc(OC)n1-c1ccccc1,ligand4222-0
2355,[Li]<-P(c1ccccc1)(N1CCCC1)N1CCCC1,ligand16576-0
2356,[Li]<-N(C)=Cc1ccccc1,ligand4324-0
2357,[Li]<-P(c1ccc(N(C)C)cc1)(C(C)(C)C)C(C)(C)C,ligand4035-0
2358,[Li]<-n1[nH]c(C)cc1N1C(=O)C2=[S+]CCSC2=C1[O-],ligand16596-0
2359,[Li]<-P(Cc1ccccn1)(C(C)C)C(C)C,ligand16604-0
2360,[Li]<-P(c1ccccc1)(c1ccccc1)c1ccc(C(=O)ON2C(=O)CCC2=O)cc1,ligand16617-0
2361,[Li]<-n1cccc2cccc(CP(=O)(OCC)OCC)c21,ligand10713-0
2362,[Li]<-n1ccc(C(=O)OCC)cc1,ligand10650-0
2363,[Li]<-N(=Cc1ccco1)N=Cc1ccco1,ligand15351-0
2364,[Li]<-n1cccc2ccc3ccc(N(C)C)nc3c21,ligand6314-0
2365,[Li]<-N1=C(C)ON(C)C1c1ccc(OC)cc1,ligand16649-0
2366,[Li]<-p1c(-c2ccc(C)cc2)oc2ccccc21,ligand1833-0
2367,[Li]<-P12OCC(CC)(CO1)CO2,ligand16663-0
2368,[Be]=[C]1C(N(C(C)C)C(C)C)=C1N(C(C)C)C(C)C,ligand14043-0
2369,[Be]=[C]1N(C)C=CN1CCCC#C,ligand2750-0
2370,[Li]<-Nc1ccc(S(N)(=O)=O)cc1,ligand6788-0
2371,[Li]<-n1ccccc1-c1nc2ccccc2nc1C(C)c1ccccn1,ligand10073-0
2372,[Be]=[C]1N(C)C=CN1C1c2ccccc2C=Cc2ccccc21,ligand594-0
2373,[Li]<-Nc1ccc(C)c2occc(=O)c12,ligand16707-0
2374,[Li]<-P1(C(C)(C)C)OP(Cl)OC1C(C)(C)C,ligand16718-0
2375,[Be]=[C]1N(Cc2ccccc2)C=CN1Cc1cc(=O)oc2c(C)c(C)ccc12,ligand16729-0
2376,[Li]<-P(=C(C#C[Si](C)(C)C)c1ccccc1)c1c(C(C)(C)C)cc(C(C)(C)C)cc1C(C)(C)C,ligand16737-0
2377,[Li]<-P(B1Nc2cccc3cccc(c23)N1)(C(C)C)C(C)C,ligand16748-0
2378,[Li]<-O=Bc1ccccc1,ligand16752-0
2379,[Li]<-O=P(CP(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand16757-0
2380,[Be]=[C]1N(C)c2ccccc2N1c1ccc2ccccc2c1-c1c(N2CCCC2)ccc2ccccc12,ligand16764-0
2381,[Li]<-n1ccccc1CC,ligand222-0
2382,[Li]<-S(C(=C=NC1CCCCC1)c1ccccc1)C1CCCCC1,ligand16790-0
2383,[Be]=[C](C=CC)NC,ligand421-0
2384,[Li]<-N(=C1C(=O)C2(C)CCC1C2(C)C)c1ccccc1,ligand8688-0
2385,[Li]<-S1CC(C)=C(C)CN1c1ccc(Br)cc1,ligand16805-0
2386,[Li]<-P1(c2ccccc2)C2CC(C(=O)OC)C1C(C)=C2C,ligand16806-0
2387,[Li]<-N=C(CC)ON=C(C)C(=O)c1ccccc1,ligand16810-0
2388,[Be]=[C]1N(c2c(C)cc(C)cc2C)C(CC)=C(CC)N1c1c(C)cc(C)cc1C,ligand16817-0
2389,[Li]<-P(O)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,ligand16822-0
2390,[Li]<-n1nn(-c2ccccn2)c2ccccc21,ligand4361-0
2391,[Be]=[C]1N2C(=CN1c1c(C(C)C)cccc1C(C)C)C=CC=C2c1cccc2c1CCN(C)C2C1CCCCC1,ligand16847-0
2392,[Li]<-n1csc(CCO)c1C,ligand16849-0
2393,[Be]=[C]1N(Cc2ccc3ccccc3c2)C=CN1C1CCCCC1,ligand16872-0
2394,[Li]<-Nc1ccccc1[N+](=O)[O-],ligand6470-0
2395,[Li]<-S1C=CCC1,ligand6663-0
2396,[Li]<-p1(-c2c(C)cc(C)cc2C)p(-c2c(C)cc(C)cc2C)p1-c1c(C)cc(C)cc1C,ligand16889-0
2397,[Li]<-N(=C(NC(C)C)NC(C)C)c1ccc(I)cc1,ligand16900-0
2398,[Be]=[C]1N(C)C=CN1C(C)(C)C,ligand2156-0
2399,[Li]<-n1cccc(C(N)=S)c1,ligand16902-0
2400,[Li]<-P(Nc1ccc(C#N)cc1)(c1ccccc1)c1ccccc1,ligand14586-0
2401,[Li]<-P1(c2ccccc2)C=Cc2ccccc2C=C1,ligand16905-0
2402,[Li]<-n1ccc(-c2cc[nH]n2)cc1,ligand16915-0
2403,[Be]=[C]1N(c2ccc(Br)cc2)C(c2ccccc2)=NN1C(C)(C)C,ligand16924-0
2404,[Li]<-n1[nH]c(CO)cc1C,ligand5877-0
2405,[Be]=[C]1N(CCCN(C)C)C=CN1Cc1ccccc1,ligand16948-0
2406,[Li]<-P(O)(C[Si](C)(C)C)C(O)(C(F)(F)F)C(F)(F)F,ligand16956-0
2407,[Li]<-N(C1CCCCC1)=[Si](C)C,ligand16959-0
2408,[Li]<-n1nc(C)[nH]c1C,ligand4162-0
2409,[Li]<-P1(OC)Oc2cccc3cccc(c23)O1,ligand16974-0
2410,[Li]<-N(=Cc1cccs1)N=Cc1cccs1,ligand5591-0
2411,[Li]<-n1ccccc1C=Nc1ccc(N=Nc2ccccc2)cc1,ligand8475-0
2412,[Be]=[C]1N(Cc2ccccc2)c2cc(OCCCC)c(OCCCC)cc2N1Cc1ccccc1,ligand16985-0
2413,[Li]<-[P]N(C(C)C)C(C)C,ligand16988-0
2414,[Be]=[C]1N(c2c(C)cc(C)cc2C)C=CN1C1c2ccccc2-c2ccccc21,ligand12129-0
2415,[Li]<-P1=C(C(C)(C)C)C2C=CC1C1C(Cl)C(Cl)C21,ligand16997-0
2416,[Li]<-n1nn(C(C)C)nc1CC(=O)O,ligand16999-0
2417,[Li]<-S=C(NC(=O)c1cccs1)NC(Cc1ccccc1)C(=O)O,ligand17001-0
2418,[Be]=[C]=CC(=O)OC,ligand17004-1
2419,[Li]<-p1(-c2ccccc2)c(-c2ccccc2)c(-c2ccccc2)c2ccccc21,ligand1644-0
2420,[Li]<-P(=C(Br)Br)c1c(C(C)(C)C)cc(C(C)(C)C)cc1C(C)(C)C,ligand17012-0
2421,[Li]<-n1cccc(Nc2ccncc2)c1,ligand7915-0
2422,[Li]<-NCCN1CCCCC1,ligand17020-0
2423,[Li]<-n1cccc(C(=O)Nc2ccccc2Br)c1,ligand5901-0
2424,[Li]<-n1c[nH]c(C)c1C(=O)OCC,ligand12004-0
2425,[Li]<-P1(OC)N(C)[C]CN1C,ligand17036-0
2426,[Li]<-n1ccc(-c2nc3ccccc3o2)cc1,ligand17039-0
2427,[Li]<-P(N=c1[nH]c(C)cs1)(c1ccccc1)c1ccccc1,ligand17041-0
2428,[Li]<-n1ccccc1CC(P(=O)(OCC)OCC)P(=O)(OCC)OCC,ligand17050-0
2429,[Li]<-n1cccc(-c2ccnc(S(C)(=O)=O)n2)c1,ligand17056-0
2430,[Li]<-n1ccc(C=Cc2ccc(-c3ccccc3)cc2)cc1,ligand17057-0
2431,[Li]<-n1c(C=Nc2ccc(O)cc2)ccc2ccccc21,ligand4529-0
2432,[Li]<-n1ccccc1C(=O)c1ccccn1,ligand2473-0
2433,[Li]<-N(N=C(N(C)C)N(C)C)=C(N(C)C)N(C)C,ligand17083-0
2434,[Li]<-S=C(NC(=O)c1ccccc1)Nc1ccccc1,ligand17085-0
2435,[Li]<-NCCc1ccncc1,ligand588-0
2436,[Be]=[C]1N(Cc2ccccc2)c2cc(C)c(C)cc2N1Cc1ccccc1,ligand3554-0
2437,[Li]<-N1CCSCCOCCSCC1,ligand17111-0
2438,[Li]<-N=C(C)N1CCNCC1,ligand17124-0
2439,[Li]<-P1(Cl)OC(c2ccccc2)(c2ccccc2)C2OC(C)(C)OC2C(c2ccccc2)(c2ccccc2)O1,ligand17134-0
2440,[Li]<-NCC#N,ligand17139-0
2441,[Li]<-P(CN1CCOCC1)(CN1CCOCC1)CN1CCOCC1,ligand17143-0
2442,[Li]<-NN(C)C,ligand5156-0
2443,[Li]<-S=c1[nH]nc(-c2cccc(OC)c2O)n1-c1ccccc1,ligand17148-0
2444,[Be]=[C]1N(C(=Nc2c(C)cc(C)cc2C)c2ccccc2)C=CN1C(=Nc1c(C)cc(C)cc1C)c1ccccc1,ligand17150-0
2445,[Li]<-P(OB(C1CCCCC1)C1CCCCC1)C([Si](C)(C)C)[Si](C)(C)C,ligand17158-0
2446,[Be]=[C]1C=C(c2ccccc2)N(C)N1C,ligand1382-0
2447,[Li]<-P(C(Cl)=CF)(c1ccccc1)c1ccccc1,ligand17164-0
2448,[Li]<-n1ccccc1C=C(c1ccccc1)N(CC)CC,ligand3007-0
2449,[Li]<-n1c(C=Nc2c(C)cc(C)cc2C)ccc2ccccc21,ligand4135-0
2450,[Li]<-P(c1ccccc1-c1ccccc1)(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,ligand17182-0
2451,[Li]<-n1cccc(C(=O)Nc2ccc(Cl)c3ccccc23)c1,ligand17186-0
2452,[Be]=[C]1N(CCCC)C=CN1Cc1ccccc1,ligand4069-0
2453,[Li]<-n1ccccc1C(OCCCC)OCCCC,ligand17201-0
2454,[Be]=[C]1N(c2ccccn2)C2CCC(C)(N1Cc1ccccc1)C2(C)C,ligand7722-0
2455,[Li]<-n1ccnc(C#N)c1,ligand17210-0
2456,[Li]<-n1cccc(CCC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,ligand17221-0
2457,[Be]=[C]1N(C)c2ccccc2N1CSc1ccccc1,ligand17228-0
2458,[Li]<-P1(C([Si](C)(C)C)[Si](C)(C)C)C=C(c2ccccc2)C1=O,ligand17230-0
2459,[Li]<-S=c1ccc2ccccc2o1,ligand17240-0
2460,[Li]<-S=C(C)O,ligand17244-0
2461,[Li]<-P(F)(F)NC,ligand17249-0
2462,[Be]=[C]1N(CCCB2OC(C)(C)C(C)(C)O2)C=CN1c1ncccn1,ligand17273-0
2463,[Be]=[C](C)N(Cc1ccccc1)N(C)C,ligand10892-0
2464,[Li]<-[S-]c1nn(-c2ccccc2)[n+](-c2ccccc2)n1,ligand17282-0
2465,[Li]<-n1c(C)oc2ccccc21,ligand5269-0
2466,[Li]<-O=C(Nc1c(C(C)C)cccc1C(C)C)C(C)(C)C,ligand17285-0
2467,[Be]=[C]1N2CCCC(C2)CN1c1c(C(C)C)cccc1C(C)C,ligand3363-0
2468,[Li]<-P(C1C=C(OCC)c2ccccc21)(C(C)(C)C)C(C)(C)C,ligand17303-0
2469,[Li]<-n1nc(-c2ccccc2)n2nc(-c3ccccc3)sc21,ligand17304-0
2470,[Li]<-n1ccccc1C(=NCc1ccccc1)c1ccccc1,ligand594-0
2471,[Li]<-P(c1ccccc1)(c1ccccc1)c1ncc[nH]1,ligand17313-0
2472,[Li]<-P1(C([Si](C)(C)C)[Si](C)(C)C)OC(c2ccccc2)c2ccccc21,ligand17331-0
2473,[Li]<-P(NCCCOC)(c1ccccc1)c1ccccc1,ligand17339-0
2474,[Li]<-[S+](C)([O-])c1ccc(C)cc1,ligand5256-0
2475,[Be]=[C]1N(C(c2ccccc2OC)C(C)(C)C)C=CN1C(c1ccccc1OC)C(C)(C)C,ligand17342-0
2476,[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1Nc1cc(C(C)(C)C)cc(C(C)(C)C)c1O,ligand17354-0
2477,[Li]<-NC(C(=O)OC)c1ccccc1,ligand2413-0
2478,[Li]<-N=C(Cc1ccccc1)OC,ligand13115-0
2479,[Li]<-n1cccnc1NC(=O)c1ccccc1,ligand10306-0
2480,[Li]<-P1(c2ccccc2)C2(CCC2)C12CCC2,ligand13893-0
2481,[Li]<-P(Cl)(Cl)C([Si](C)(C)C)[Si](C)(C)C,ligand17398-0
2482,[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1C(F)(F)F,ligand17407-0
2483,[Li]<-P1(Cl)N(C(C)(C)C)[Si](C)(C)N1C(C)(C)C,ligand17413-0
2484,[Li]<-N1=C(C)C=C(C)C1,ligand17423-0
2485,[Li]<-N(CC(C)C)CC(C)C,ligand17424-0
2486,[Be]=[C]1C=C(c2ccccc2)n2c3c(c(=O)n21)CCCC3,ligand5472-0
2487,[Li]<-P(F)(ON1C(C)(C)CCCC1(C)C)C([Si](C)(C)C)[Si](C)(C)C,ligand17433-0
2488,[Li]<-P(CNc1ccncc1)(c1ccccc1)c1ccccc1,ligand3855-0
2489,[Li]<-O=c1oc2cc(OC)cc(OC)c2c2c1ccc1ccccc12,ligand17442-0
2490,[Be]=[C]1N(CCCCC#N)c2ccccc2N1CCCCC#N,ligand17450-0
2491,[Be]=[C]1N(c2ccccc2Nc2c(C(C)C)cccc2C(C)C)C=CN1C(C)C,ligand17451-0
2492,[Li]<-n1c(N)n(CC)c2ccccc21,ligand14774-0
2493,[Li]<-P1(c2ccc(C)cc2)N(C)CCN1C,ligand17476-0
2494,[Li]<-N1=C(c2ccccc2)C(=NOC)c2ccccc21,ligand17489-0
2495,[Be]=[C]1N(CCCC)C=CN1Cc1c(C)c(C)c(C)c(C)c1C,ligand3363-0
2496,[Be]=[C]1N(CCC(=O)OCc2ccccc2)C=CN1c1ccccc1,ligand17526-0
2497,[Li]<-P(NN(C)C)(c1ccccc1)c1ccccc1,ligand4503-0
2498,[Li]<-S=C(NCC)OCC,ligand17531-0
2499,[Li]<-NCC1CCC2CC1C2(C)C,ligand2609-0
2500,[Li]<-n1cc[nH]c1N=Nc1ccc(Cl)cc1,ligand17544-0
2501,[Li]<-P(CCOC)(C(C)C)C(C)C,ligand4049-0
2502,[Li]<-P1(CN(C)C)C(c2ccccc2)CCC1c1ccccc1,ligand17551-0
2503,[Be]=[C]1Sc2ccccc2N1Cc1c(F)c(F)c(F)c(F)c1F,ligand17561-0
2504,[Be]=[C]1N(CC=C)C=CN1CC(=O)OCC,ligand16950-0
2505,[Be]=[C]1Oc2cccc(OC)c2N1C,ligand11087-0
2506,[Be]=[C](N1CCCC1C(C)C)N1CCCC1C(C)C,ligand14043-0
2507,[Li]<-P(Cc1ccccc1)(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,ligand17587-0
2508,[Li]<-P(N(CC)CC)(C(F)(F)F)C(F)(F)F,ligand17589-0
2509,[Be]=[C](OC12CC3CC(CC(C3)C1)C2)N(c1c(C(C)C)cccc1C(C)C)C(C)C,ligand17595-0
2510,[Be]=[C]1N(c2c(C)cc(C)cc2C)CCCCCN1c1c(C)cc(C)cc1C,ligand7744-0
2511,[Li]<-n1ccccc1-c1ccc(C)cc1,ligand3760-0
2512,[Li]<-P1(c2ccccc2)C2C3C=CC(C3)C21,ligand1376-0
2513,[Li]<-P1(c2ccccc2)c2ccsc2[Si](C)(C)c2sccc21,ligand17623-0
2514,[Li]<-n1c(C)c(C)nc2c1c(=O)n(C)c(=O)n2C,ligand17626-0
2515,[Li]<-P1(C2CCCCC2)CC1c1ccccc1,ligand12938-0
2516,[Li]<-n1cccnc1C(=O)O,ligand17630-0
2517,[Li]<-n1c(N)n(C2=NCCCS2)c2ccccc21,ligand17636-0
2518,[Li]<-n1nc(-c2ccccn2)c2ncccc2c1NN=C(c1ccccn1)c1ccccn1,ligand17648-0
2519,[Li]<-[As](C[As](c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand17653-0
2520,[Li]<-P12N=C(N(C)C)C3C=CC1C2C3=C(c1ccccc1)c1ccccc1,ligand8562-0
2521,[Li]<-N(=O)c1ccc(OC)cc1,ligand1810-0
2522,[Li]<-P12NC(c3ccccc3)(C(C(=O)OC)=C1C(=O)OC)C(C(=O)OC)=C2C(=O)OC,ligand17688-0
2523,[Li]<-n1ccnc2ccccc21,ligand8498-0
2524,[Be]=[C]1N(c2c(C)cc(C)cc2C)CC2CCc3ccccc3N12,ligand16872-0
2525,[Be]=[C](C=Cc1ccco1)OC1CC(C)CCC1C(C)C,ligand17716-0
2526,[Li]<-S=c1[nH]c(C)c(CC(=O)O)s1,ligand17719-0
2527,[Be]=[C](C=C(c1ccccc1)N(C)c1ccccc1)N(C)C,ligand5860-0
2528,[Li]<-n1ccccc1C=Nc1ccccc1,ligand12378-0
2529,[Li]<-N(O)=C(C)C(C)=NO,ligand17753-0
2530,[Li]<-P(C(C)(C)C)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,ligand17756-0
2531,[Be]=[C]1N(c2c(C)cc(C)cc2C)CC(C(C)C)N1c1ccccc1-c1ccccc1,ligand16532-0
2532,[Li]<-P(c1c#cc#cc1)(c1ccccc1)c1ccccc1,ligand17776-0
2533,[Li]<-n1cccc(C(=O)N(CC)CC)c1,ligand4462-0
2534,[Li]<-n1cccc(C(C)=NNC(N)=O)c1,ligand17806-0
2535,[Be]=[C](SC)SC,ligand17817-0
2536,[Be]=[C](OC)C1C2C=CC(C2)C1C1CCOC(c2ccccc2)O1,ligand17819-0
2537,[Be]=[C]1N(c2c(C)cc(C)cc2C)C2=C(CCCCC2)N1c1c(C)cc(C)cc1C,ligand17820-0
2538,[Li]<-n1ccccc1NC(=O)Nc1ccccc1,ligand3365-0
2539,[Be]=[C]1N(Cc2ccccc2)c2c(c3ccccc3c3ccccc23)N1C(C)c1ccccc1,ligand3726-0
2540,[Li]<-NC1CCCC1,ligand1285-0
2541,[Li]<-N1=C2Sc3ccccc3N2CC1c1ccccc1,ligand7466-0
2542,[Li]<-S(Sc1ccc(C)cc1)c1ccc(C)cc1,ligand17844-0
2543,[Li]<-N(=C(C)C)c1cc(F)cc(F)c1,ligand17845-0
2544,[Be]=[C]1N(CC)C=CN1c1cccc(-n2ccnc2)n1,ligand17849-0
2545,[Li]<-P(=C=C=C(c1ccccc1)c1ccccc1)c1c(C(C)(C)C)cc(C(C)(C)C)cc1C(C)(C)C,ligand17850-0
2546,[Li]<-n1c[nH]c2ccccc2c1=O,ligand17856-0
2547,[Li]<-P(C[Si](C)(C)C)(c1ccccc1)c1ccccc1,ligand17864-0
2548,[Li]<-n1nc(C)c(C)nc1N,ligand17866-0
2549,[Be]=[C](C(C)=C=CC(C)(C)C)N(CC)CC,ligand17868-0
2550,[Li]<-n1ccc(O)cc1,ligand1309-0
2551,[Li]<-[As](CC)(CC)CC,ligand17879-0
2552,[Li]<-P(c1[nH]c2ccccc2c1C)(c1[nH]c2ccccc2c1C)c1[nH]c2ccccc2c1C,ligand17882-0
2553,[Li]<-S(CCO)CCO,ligand17896-0
2554,[Li]<-P12CC[Si](c3ccccc3)(CC1)CC2,ligand17904-0
2555,[Be]=[C]1N2C=CC=CC2=CN1c1c(C)cc(C)cc1C,ligand5275-0
2556,[Li]<-NC(CCl)C(=O)OC,ligand17939-0
2557,[Li]<-n1ccc(CCCc2ccccc2)cc1,ligand2138-0
2558,[Li]<-n1cccc(C=NNC(N)=S)c1,ligand17963-0
2559,[Be]=[C]1N(C)C=C2C3=CC=C(CCc4ccc(cc4)CC3)N12,ligand17974-0
2560,[Li]<-n1cccc(NC(=O)Nc2ccc(C)cc2)c1,ligand17979-0
2561,[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1C1=NC(C(C)C)C(C)(C)O1,ligand17994-0
2562,[Li]<-P(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C,ligand16231-0
2563,[Li]<-n1ccc(C(N)=S)cc1,ligand16902-0
2564,[Li]<-N(=C(Nc1ccccc1C)Nc1ccccc1C)c1ccccc1C,ligand363-0
2565,[Li]<-n1cccc2cccnc21,ligand8498-0
2566,[Be]=[C](C=C(c1ccccc1)N1CCCC1)OCC,ligand18019-1
2567,[Be]=[C]1N(CCCC)C=CN1Cc1c2ccccc2cc2ccccc12,ligand18025-0
2568,[Be]=[C]1N(CC(=O)OC)C=CN1c1c(C)cc(C)cc1C,ligand18028-0
2569,[Li]<-n1ccccc1-c1[nH]c(C)cc1C,ligand1382-0
2570,[Li]<-P(c1cnnn1-c1ccccc1)(c1cnnn1-c1ccccc1)c1cnnn1-c1ccccc1,ligand18041-0
2571,[Li]<-n1c(-c2cc3cc(F)cc(F)c3oc2=O)[nH]c2ccccc21,ligand18046-0
2572,[Li]<-P1(OC(c2cccc(C(F)(F)F)c2)C(F)(F)F)Oc2ccccc2O1,ligand18051-0
2573,[Li]<-N#CC(C)C,ligand6101-0
2574,[Li]<-P(c1ccccn1)(c1ccccn1)c1ccccn1,ligand223-0
2575,[Be]=[C]1N(c2ccccn2)C=CN1C(C)(C)C,ligand208-0
2576,[Li]<-P(CCSC)(c1ccccc1)c1ccccc1,ligand18090-0
2577,[Li]<-N#Cc1cc2c(ccc3sccc32)s1,ligand18095-0
2578,[Be]=[C]1N(C(c2ccccc2)c2ccccc2)C(c2ccccc2)C(c2ccccc2)N1C(c1ccccc1)c1ccccc1,ligand18096-0
2579,[Be]=[C](C)NN=C(c1ccccc1)c1ccccc1,ligand1589-0
2580,[Be]=[C]1N(CCC)c2ccccc2N1CC(=O)OCC,ligand18108-0
2581,[Be]=[C]1N(C)C=CN1CCOC(=O)CNC(=O)OC(C)(C)C,ligand18111-0
2582,[Li]<-P1(NC(C)C)OCC(C)(C)CO1,ligand18120-0
2583,[Li]<-P(c1ccccc1)(c1ccccc1)C(C)(C)C,ligand3026-0
2584,[Li]<-P1(OC)Cc2ccccc2-c2ccccc21,ligand11223-0
2585,[Be]=[C]1N(CC(=O)OCC)c2c(c3ccccc3c3ccccc23)N1C(C)c1ccccc1,ligand18145-0
2586,[Li]<-n1cccc(CNc2ccc(O)c3c2C(=O)c2ccccc2C3=O)c1,ligand18147-0
2587,[Be]=[C]1N(CC2=NC(C(C)(C)C)CO2)C=CN1C(C)C,ligand18150-0
2588,[Li]<-n1c2n(c(=O)c3ccccc31)-c1ccc(Br)cc1C2=O,ligand18156-0
2589,[Li]<-O=c1cc(C)oc(C)c1,ligand18166-0
2590,[Li]<-OCc1ccccc1,ligand18169-0
2591,[Be]=[C]1N(c2c(C)cc(C)cc2C)CC2C3C=CC(C3)C2CN1c1c(C)cc(C)cc1C,ligand18177-0
2592,[Li]<-P(C(=C)C)(C(C)C)C(C)C,ligand7156-0
2593,[Be]=[C]1Sc2ccccc2N1Cc1c(C)c(C)c(C)c(C)c1C,ligand18184-0
2594,[Be]=[C]1N(c2c(F)cc(F)cc2F)C=CN1c1c(F)cc(F)cc1F,ligand18185-0
2595,[Li]<-n1cccc(CCl)c1,ligand12098-0
2596,[Li]<-S(Cc1ccccc1Br)c1c(F)c(F)c(F)c(F)c1F,ligand18195-0
2597,[Be]=[C]1N(Cc2ccccc2)C=CN1C1CCCCC1,ligand18214-0
2598,[Li]<-O=P(O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,ligand18218-0
2599,[Be]=[C](Nc1ccc(OC)cc1)N(CC)CC,ligand7912-0
2600,[Li]<-n1cn(C(=Cc2ccc(Cl)cc2Cl)C(O)C(C)(C)C)cn1,ligand18225-0
2601,[Li]<-n1ccn(-c2ccc([N+](=O)[O-])cc2)c1,ligand18226-0
2602,[Li]<-[O-][N+]1=C(c2ccc(Br)cc2)C(C)=CC1(C)c1ccccc1,ligand18228-0
2603,[Li]<-N(c1c(C(C)C)cccc1C(C)C)=P(c1ccccc1)(c1ccccc1)c1cccc2c1oc1ccccc12,ligand18240-0
2604,[Be]=[C]1N(C)C(c2ccc([N+](=O)[O-])cc2)=C(C(C)C)N1C(C)C,ligand18243-0
2605,[Li]<-p1(C([Si](C)(C)C)[Si](C)(C)C)nc(-c2ccc(C)n2C)nc1-c1ccccc1,ligand18273-0
2606,[Be]=[C](Nc1ccccc1-c1ccccc1)N(CC(OC)OC)C12CC3CC(CC(C3)C1)C2,ligand18277-0
2607,[Li]<-NC(CC)CO,ligand9758-0
2608,[Li]<-S=C1C=C(SCCCC)SC(OC)(c2ccc(OC)cc2)S1,ligand18283-0
2609,[Li]<-n1cc(C)ccc1N,ligand135-0
2610,[Li]<-n1ccn2cc([N+](=O)[O-])ccc21,ligand18286-0
2611,[Li]<-P(C(=S)NC)(c1ccccc1)c1ccccc1,ligand18294-0
