tmQMg-L ligand ID,Decoded SMILES,Connection IDs,Encoded SMILES
ligand12173-0,[H]c1nc(C([H])([H])N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1[H],"[[0], [10]]",CC(C)(C)N1Cc2ccccn2->[Ir]<-1
ligand12174-0,[H]c1nc([C@]2([H])OC([H])([H])C([H])([H])N2c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c1[H],"[[3], [13]]",c1ccc(N23->[Ir]<-n4ccccc4C2OCC3)cc1
ligand12176-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C3C([H])=C([H])C([H])=C([H])C3=C2C2=C3C([H])=C([H])C([H])=C([H])C3=C([H])C([H])=C2P(=O)(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],"[[0], [40]]",c1ccc(P2(=O->[Ir]<-P(c3ccccc3)(c3ccccc3)c3ccc4ccccc4c3-c3c2ccc2ccccc32)c2ccccc2)cc1
ligand12192-0,[H]c1nc2c(c([H])c1[H])c([H])c([H])c1c([H])c([H])c(-n3c([H])c([H])c([H])c([H])c3=O)nc12,"[[3], [12]]",O=c1ccccn1-c1ccc2ccc3cccn4->[Ir]<-n1c2c34
ligand12204-0,[H]c1nc(C([H])([H])N(C([H])([H])c2nc([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])N([H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c([H])c1[H],"[[34], [37]]",Cc1ccc(S(=O)(=O)NCCN2Cc3ccccn3->[Ir]<-n3ccccc3C2)cc1
ligand12205-0,[H]c1nn(-c2nnc(-n3nc(C([H])([H])[H])c([H])c3[H])c([H])c2[H])c(C([H])([H])[H])c1[H],"[[0], [9]]",Cc1ccn(-c2ccc3-n4c(C)ccn4->[Ir]<-n3n2)n1
ligand12210-0,[H]C([H])([H])C([H])([H])C(=O)OC([H])([H])[C@]1([H])OC([H])([H])C([H])([H])C1([H])[H],"[[0], [18]]",CCC1OCC2CCCO2->[Ir]<-O=1
ligand12222-0,[H]c1nc(C([H])([H])N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1[H],"[[0], [9]]",CC(C)N1Cc2ccccn2->[Ir]<-1
ligand12226-0,[H]OP(=O)(O[H])C1=C([H])C([H])=C([H])C([H])=C1P(C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],"[[0], [30]]",OP1(O)=O->[Ir]<-P(c2ccccc2)(c2ccccc2)c2ccccc21
ligand12236-0,[H]c1c([H])c(SC([H])([H])[H])c([H])c(-c2c([H])c([H])c([H])c3c([H])c4c([H])c([H])c([H])c(-c5c([H])c([H])c([H])c(SC([H])([H])[H])c5[H])c4c([H])c23)c1[H],"[[25], [46]]",CS1->[Ir]<-S(C)c2cccc(-c3cccc4cc5cccc(-c6cccc1c6)c5cc34)c2
ligand12242-0,[H]c1nc(-c2nc(C(=O)OC([H])([H])[H])c([H])c([H])c2[H])c([H])c([H])c1[H],"[[6], [18]]",COC(=O)c1cccc2-c3ccccn3->[Ir]<-n12
ligand12259-0,[H]/C(=N\C([H])([H])C([H])([H])/N=C(\[H])c1c([H])c([H])c([H])c(Cl)c1F)c1c([H])c([H])c([H])c(Cl)c1F,"[[10], [18]]",Fc1c(Cl)cccc1C=N1CCN(=Cc2cccc(Cl)c2F)->[Ir]<-1
ligand12260-0,[H]/C(=N\c1c([H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])c1nc([H])c([H])c([H])c1[H],"[[0], [9]]",CC(C)c1ccccc1N1=Cc2ccccn2->[Ir]<-1
ligand12263-0,[H]C1=[S+]C(=C2[S+]=C([H])C(c3c([H])nc(/C([H])=N/N([H])c4c([H])c([H])c(N([O-])[O-])c([H])c4N([O-])[O-])c([H])c3[H])=[S+]2)[S+]=C1[H],"[[17], [23]]",[O-]N([O-])c1ccc(NN2=Cc3ccc(C4=[S+]C(=C5[S+]=CC=[S+]5)[S+]=C4)cn3->[Ir]<-2)c(N([O-])[O-])c1
ligand12275-0,[H]C1=C([H])C([H])=C([H])C(C([H])([H])N2CN(C3=C([H])C([H])=C([H])C([H])=C3[H])C([H])=C2[H])=N1,"[[1], [13]]",[Be]1->[Ir]<-n2ccccc2CN2C=CN(c3ccccc3)[C]=12
ligand12279-0,[H]OC(c1nc([H])c([H])c([H])c1[H])(c1nc([H])c([H])c([H])c1[H])c1nc([H])c([H])c([H])c1[H],"[[3], [16]]",OC1(c2ccccn2)c2ccccn2->[Ir]<-n2ccccc21
ligand12280-0,[H]c1nc(N(c2nc([H])c([H])c([H])c2[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[N+](=O)[O-])c([H])c([H])c1[H],"[[20], [22]]",O=[N+]([O-])c1ccccc1CN1c2ccccn2->[Ir]<-n2ccccc21
ligand12282-0,[H]C([H])([H])N(C(=N[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(N=C(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])C1([H])[H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"[[10], [34]]",CN(C)C(N(C)C)=N1->[Ir]<-N(=C(N(C)C)N(C)C)C2CCCC1C2
ligand12284-0,[H]C1=C([H])C([H])=C2C(=C1[H])OP(OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OP1OC3=C(C([H])=C([H])C([H])=C3[H])C3=C(O1)C([H])=C([H])C([H])=C3[H])OC1=C2C([H])=C([H])C([H])=C1[H],"[[8], [52]]",c1ccc2c(c1)op1(OCCOCCOCCOCCOp3(->[Ir]<-1)oc1ccccc1c1ccccc1o3)oc1ccccc12
ligand12287-0,[H]C([H])([H])C([H])(P([Se]P=C([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"[[1], [2]]",CC(C)P1([Se]P(->[Ir]<-1)=C([Si](C)(C)C)[Si](C)(C)C)C(C)(C)C
ligand12297-0,[H]/C(=N\c1c([H])c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H])c1nc2c([H])c([H])c([H])c([H])c2c([H])c1[H],"[[0], [11]]",C1c2ccc3ccccc3n2->[Ir]<-N=1c1ccc(-c2ccccc2)cc1
ligand12298-0,[H]C1=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C(N2CN(C([H])([H])C([H])([H])N([H])C3=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C([H])=C3C([H])([H])[H])C([H])=C2[H])=C1C([H])([H])[H],"[[6], [15]]",Cc1cc(C)c(N2C=CN3CCN(->[Ir]<-[Be]=[C]32)c2c(C)cc(C)cc2C)c(C)c1
ligand12309-0,[H]c1c(C2=NC([H])([H])C([H])([H])O2)nc(C2=NC([H])([H])C([H])([H])O2)c([H])c1[H],"[[0], [11]]",c1cc(C2=NCCO2)n2->[Ir]<-N3=C(c2c1)OCC3
ligand12313-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])[C@@]2([H])[C@]([H])(C([H])([H])[H])[C@]3([H])C(C([H])([H])[H])=C(C([H])([H])[H])[C@@]2([H])[As]3C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],"[[0], [12]]",CC1=C(C)C2C3P(->[Ir]<-[As]2(c2ccccc2)C1C3C)(c1ccccc1)c1ccccc1
ligand12317-0,[H]C1([H])C([H])([H])C([H])([H])C([H])(P(C2=C(P(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C(F)(F)C2(F)F)C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],"[[0], [27]]",FC1(F)C2P(->[Ir]<-P(C=2C1(F)F)(C1CCCCC1)C1CCCCC1)(C1CCCCC1)C1CCCCC1
ligand12325-0,[H]C1([H])OC([H])([H])C([H])([H])[Se]C([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[Se]C([H])([H])C([H])([H])OC1([H])[H],"[[0], [37]]",C1COCC[Se]2->[Ir]<-[Se](CCO1)CCOCCOCC2
ligand12361-0,[H]N(P(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],"[[4], [19]]",CC(C)(C)P1(C)NP(->[Ir]<-1)(C(C)(C)C)C(C)(C)C
ligand12366-0,[H]C1=C([H])C(C([H])([H])[Se]C([H])([H])[H])=C(C([H])([H])[Se]C([H])([H])[H])C([H])=C1[H],"[[0], [18]]",C[Se]1Cc2ccccc2C[Se](C)->[Ir]<-1
ligand12368-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])N(/C(=N/C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])=C1[H],"[[0], [11]]",CC1N(C2CCCCC2)P(->[Ir]<-N=1C1CCCCC1)(c1ccccc1)c1ccccc1
ligand12369-0,[H]C1([H])N(P(Cl)[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])P(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],"[[1], [15]]",ClP1(->[Ir]<-P(C2CCCC21)(N1CCCCC1)N1CCCCC1)N1CCCCC1
ligand12374-0,[H]C([H])=C(C([H])([H])P(C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])P(C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],"[[0], [29]]",C=C1CP(->[Ir]<-P(C1)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
ligand12382-0,[H]c1nc(/C(=N/c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1[H],"[[0], [10]]",CC1c2ccccn2->[Ir]<-N=1c1c(C)cc(C)cc1C
ligand12391-0,[H]c1nc(-c2nc([H])c([H])n2C([H])([H])[H])n([H])c1[H],"[[0], [8]]",Cn1ccn2->[Ir]<-n3cc[nH]c3-c12
ligand12395-0,[H]c1nc(N(c2nc([H])c([H])c([H])c2[H])c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])c([H])c([H])c1[H],"[[5], [7]]",c1ccn2->[Ir]<-n3ccccc3N(c3ccc4ccccc4c3)c2c1
ligand12397-0,[H]C1=C([H])C([H])=C2C(=C1[H])N=C(P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N2C([H])([H])[H],"[[0], [7]]",Cn1c2P(->[Ir]<-n2c2ccccc21)(C(C)(C)C)C(C)(C)C
ligand12407-0,[H]C1=C([H])C([H])=C([Se]C([H])([H])C([H])([H])C([H])([H])C([H])([H])/N=C(\[H])C2=C([H])C([H])=C([H])C([H])=C2P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],"[[0], [26]]",C1c2ccccc2P(->[Ir]<-N=1CCCC[Se]c1ccccc1)(c1ccccc1)c1ccccc1
ligand12416-0,[H]c1nc(-c2nc3c([H])c([H])c([H])c([H])c3nc2-c2nc([H])c([H])c([H])c2[H])c([H])c([H])c1[H],"[[0], [11]]",c1ccc(-c2nc3ccccc3n3->[Ir]<-n4ccccc4-c23)nc1
ligand12429-0,[H]C1=C([H])C([H])=C(P(OC([H])([H])[C@@]2([H])N(P(C3=C([H])C([H])=C([H])C([H])=C3[H])C3=C([H])C([H])=C([H])C([H])=C3[H])C([H])([H])C([H])([H])C2([H])[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],"[[0], [37]]",c1ccc(P2(OCC3CCCN3P(->[Ir]<-2)(c2ccccc2)c2ccccc2)c2ccccc2)cc1
ligand12447-0,[H]C([H])=C(P1C2=C(C([H])=C([H])C([H])=C2[H])C2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])P(C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],"[[0], [17]]",C=C1CP(->[Ir]<-p12c1ccccc1c1ccccc12)(c1ccccc1)c1ccccc1
ligand12455-0,[H]C1=NC(N2CN(C3=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])C([H])=C3C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C2[H])=C([H])C([H])=C1[H],"[[3], [25]]",CC(C)c1cccc(C(C)C)c1N1C=CN2c3ccccn3->[Ir]<-[Be]=[C]12
ligand12458-0,[H]C1=C([H])C([H])=C([H])C(N2CN(C3=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C([H])=C3C([H])([H])[H])C([H])=C2[H])=N1,"[[6], [29]]",Cc1cc(C)c(N2C=CN3c4ccccn4->[Ir]<-[Be]=[C]23)c(C)c1
ligand12459-0,[H]c1nc(C2=NC([H])([H])C([H])([H])c3c([H])c4c(c([H])c32)OC([H])([H])O4)c([H])c([H])c1[H],"[[19], [23]]",c1ccn2->[Ir]<-N3=C(c2c1)c1cc2c(cc1CC3)OCO2
ligand12475-0,[H]C1=C([H])C([H])=C(SC([H])([H])N2CN(C([H])([H])[H])C3=C([H])C([H])=C([H])C([H])=C32)C([H])=C1[H],"[[0], [9]]",CN1[C]2=[Be]->[Ir]<-S(CN2c2ccccc21)c1ccccc1
ligand12483-0,[H]/C(=N\[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H])c1nc(C([H])([H])[H])c([H])c([H])c1[H],"[[0], [12]]",Cc1cccc2C=N(->[Ir]<-n12)C(C)c1ccccc1
ligand12484-0,[H]c1c([H])c(C([H])([H])[H])c(/N=C2C(=N/c3c(C([H])([H])[H])c([H])c([H])c([H])c3C([H])([H])[H])/[C@]3(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]/2([H])C3(C([H])([H])[H])C([H])([H])[H])c(C([H])([H])[H])c1[H],"[[0], [11]]",Cc1cccc(C)c1N1->[Ir]<-N(=C2C=1C1CCC2(C)C1(C)C)c1c(C)cccc1C
ligand12490-0,[H]C([H])([H])C([H])(P(OC([H])([H])C([H])([H])OP(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"[[0], [29]]",CC(C)P1(OCCOP(->[Ir]<-1)(C(C)C)C(C)C)C(C)C
ligand12495-0,[H]/N=C(\c1c([H])c([H])c([H])c([H])c1[H])n1c([H])c([H])c2c([H])c([H])c([H])nc21,"[[0], [13]]",c1ccc(C2=N->[Ir]<-n3cccc4ccn2c43)cc1
ligand12496-0,[H]c1nc2c(OC([H])([H])c3c([H])c([H])c([H])c([H])c3OC([H])([H])C([H])([H])Oc3c([H])c([H])c([H])c([H])c3C([H])([H])Oc3c([H])c([H])c([H])c4c([H])c([H])c([H])nc34)c([H])c([H])c([H])c2c([H])c1[H],"[[3], [58]]",c1ccc2OCCOc3ccccc3COc3cccc4cccn(->[Ir]<-n5cccc6cccc(OCc2c1)c65)c34
ligand12510-0,[H]C1=C([H])N(P(N2C([H])=C([H])C([H])=C2[H])N2C([H])=C([H])C([H])=C2C(=O)C([H])([H])[H])C([H])=C1[H],"[[0], [27]]",CC1=O->[Ir]<-P(n2cccc2)(n2cccc2)n2cccc21
ligand12520-0,[H]C1=C([H])C(P(=O)(OC([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])[H])=C(P(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1C([H])([H])[H],"[[10], [16]]",CCOP1(OCC)=O->[Ir]<-P(c2cc(C)ccc21)(C(C)C)C(C)C
ligand12530-0,[H]C1=C([H])C([H])=C(N(C([H])([H])P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],"[[16], [19]]",CC(C)(C)P1(CN(CP(->[Ir]<-1)(C(C)(C)C)C(C)(C)C)c1ccccc1)C(C)(C)C
ligand12533-0,[H]C1=C([H])C([H])=C(C([H])([H])N2CN(C([H])([H])C([H])([H])SC([H])([H])C([H])([H])N3CN(C([H])([H])C4=C([H])C([H])=C([H])C([H])=C4[H])C4=C3C([H])=C([H])C([H])=C4[H])C3=C2C([H])=C([H])C([H])=C3[H])C([H])=C1[H],"[[16], [18]]",[Be]1->[Ir]<-[Be]=[C]2N(CCSCCN3[C]=1N(Cc1ccccc1)c1ccccc13)c1ccccc1N2Cc1ccccc1
ligand12540-0,[H]C1=C(\C([H])([H])[H])N([H])c2c([H])c([H])c([H])c([H])c2/N=C(\C([H])([H])[H])[C@@]([H])(C([H])([H])[H])/C(C([H])([H])[H])=N/c2c([H])c([H])c([H])c([H])c2\N=C\1C([H])([H])[H],"[[10], [39]]",CC1=CC(C)=Nc2ccccc2N2->[Ir]<-N(=C(C)C(C)C=2C)c2ccccc2N1
ligand12548-0,[H]C1=C([H])C([H])=C(N([H])CC(=O)C2=C([H])C([H])=C(C([H])([H])[H])C([H])=C2[H])N=C1Br,"[[0], [11]]",Cc1ccc(C(=O)[C]2=[Be]->[Ir]<-n3c(Br)cccc3N2)cc1
ligand12550-0,[H]C1=C(N([H])C(=O)C([H])([H])[H])C(=O)c2nc(C([H])([H])[H])c([H])c([H])c2C1=O,"[[0], [13]]",CC(=O)NC1=CC(=O)c2ccc(C)n3->[Ir]<-O=C1c23
ligand12553-0,[H]c1nc(/N=N/C(=O)N([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c1[H],"[[2], [10]]",O=C(Nc1ccccc1)N1=Nc2ccccn2->[Ir]<-1
ligand12554-0,[H]C([H])([H])OC(=O)C([H])([H])P(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],"[[0], [13]]",COC1CP(->[Ir]<-O=1)(C(C)C)C(C)C
ligand12563-0,[H]C1=NC(C([H])([H])OP(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])=C([H])C([H])=C1[H],"[[0], [20]]",c1ccc(P2(OCc3ccccn3->[Ir]<-2)c2ccccc2)cc1
ligand12566-0,[H]c1nc(C([H])([H])N(C([H])([H])c2nc([H])c([H])c([H])c2[H])C([H])([H])c2c([H])c(=O)oc3c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c23)c([H])c([H])c1[H],"[[34], [35]]",COc1cc2oc(=O)cc(CN3Cc4ccccn4->[Ir]<-n4ccccc4C3)c2cc1OC
ligand12582-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])[C@]([H])(SC([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])=C1[H],"[[4], [10]]",CCC1CP(->[Ir]<-S1C)(c1ccccc1)c1ccccc1
ligand12587-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])N(C2=C3C([H])=C([H])C([H])=C([H])C3=C([H])C([H])=C2[H])P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],"[[0], [6]]",c1ccc(P2(->[Ir]<-P(c3ccccc3)(c3ccccc3)N2c2cccc3ccccc23)c2ccccc2)cc1
ligand12599-0,[H]C([H])=C([H])P(C1=C([H])C([H])=C([H])C([H])=C1[H])[C@@]1([H])C([H])([H])[C@]2([H])C(C([H])([H])[H])=C(C([H])([H])[H])[C@@]1([H])[As]2C1=C([H])C([H])=C([H])C([H])=C1[H],"[[0], [13]]",C=CP1(->[Ir]<-[As]2(c3ccccc3)C3CC1C2C(C)=C3C)c1ccccc1
ligand12601-0,[H]C([H])([H])P(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])P(C([H])([H])[H])C([H])([H])[H],"[[0], [13]]",CP1(C)->[Ir]<-P(C)(C)C2CCCC21
ligand12608-0,[H]c1nc([H])n(C([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])n2c([H])nc([H])c2[H])c1[H],"[[3], [33]]",c1cn2->[Ir]<-n3ccn(CCOCCOCCn1c2)c3
ligand12620-0,[H]/C(=N\N([H])C(=O)N([H])[H])c1nc([H])c([H])c([H])c1[H],"[[7], [11]]",NC(=O)NN1=Cc2ccccn2->[Ir]<-1
ligand12623-0,[H]OC1=NC(C([H])([H])P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])=C([H])C([H])=C1[H],"[[0], [15]]",Oc1cccc2CP(->[Ir]<-n12)(c1ccccc1)c1ccccc1
ligand12624-0,[H]c1nc(-c2nn([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c2[H])c([H])c([H])c1[H],"[[5], [21]]",CC(C)(C)c1cc2-c3ccccn3->[Ir]<-n2[nH]1
ligand12626-0,[H]C1=C([H])[C+]([H])C([H])=C([H])C1=P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])C(=O)[C-]([H])C(=O)OC([H])([H])C([H])([H])[H],"[[27], [42]]",CCOC1[CH-]C(CP(=C2C=C[CH+]C=C2)(c2ccccc2)c2ccccc2)=O->[Ir]<-O=1
ligand12627-0,[H]c1nc(C([H])([H])N(C([H])([H])c2nc([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C(=O)N([H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])nc23)c([H])c([H])c1[H],"[[0], [26]]",O=C(CCN1Cc2ccccn2->[Ir]<-n2ccccc2C1)Nc1cccc2cccnc12
ligand12628-0,[H]C1=C([H])C([H])=C(N([H])[H])C(CN([H])C2=C(C([H])([H])[H])C([H])=C([H])C([H])=C2C([H])([H])[H])=C1[H],"[[3], [24]]",Cc1cccc(C)c1N[C]1=[Be]->[Ir]<-Nc2ccccc21
ligand12633-0,[H]c1nc(N(c2nc([H])c([H])c([H])c2[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c1[H],"[[0], [13]]",c1ccc(CN2c3ccccn3->[Ir]<-n3ccccc32)cc1
ligand12641-0,[H]C1=C([H])C([H])=C(P(Cl)N(P(Cl)C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])[H])C([H])=C1[H],"[[2], [13]]",CN1P(Cl)(->[Ir]<-P1(Cl)c1ccccc1)c1ccccc1
ligand12643-0,[H]/C(=N\c1c([H])c([H])c([H])c([H])c1Oc1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1P(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],"[[0], [30]]",C1c2ccccc2P(->[Ir]<-N=1c1ccccc1Oc1ccccc1)(c1ccccc1)c1ccccc1
ligand12644-0,[H]C1=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C(N2CN(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N3CN(C4=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C([H])=C4C([H])([H])[H])C([H])=C3[H])C([H])=C2[H])=C1C([H])([H])[H],"[[1], [40]]",Cc1cc(C)c(N2C=CN3CCCCN4C=CN(c5c(C)cc(C)cc5C)[C]4=[Be]->[Ir]<-[Be]=[C]32)c(C)c1
ligand12681-0,[H]/C(=N\c1c([H])c([H])c(/N=N/c2c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H])c1nc([H])c([H])c([H])c1[H],"[[2], [5]]",CN(C)c1ccc(N=Nc2ccc(N3=Cc4ccccn4->[Ir]<-3)cc2)cc1
ligand12682-0,[H]C1=NC(C([H])([H])OP2OC3=C(C([H])=C([H])C([H])=C3[H])C3=C(O2)/C([H])=C([H])\C([H])=C/3[H])=C([H])C([H])=C1[H],"[[6], [28]]",c1ccn2->[Ir]<-p3(OCc2c1)oc1ccccc1c1ccccc1o3
ligand12684-0,[H]c1nc(-n2nc(C([H])([H])[H])c([H])c2C([H])([H])[H])nc([H])c1[H],"[[2], [4]]",Cc1cc(C)n2->[Ir]<-n3cccnc3-n12
ligand12694-0,[H]O[C@@]1([H])[C@]([H])(OC([H])(C([H])([H])N([H])[H])C([H])([H])N([H])[H])OC([H])([H])[C@@]([H])(O[H])[C@]1([H])O[H],"[[21], [24]]",OC1COC(OC2CN->[Ir]<-NC2)C(O)C1O
ligand12703-0,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])c1nnn(-c2nc3c([H])c([H])c([H])c([H])c3c([H])c2[H])c1[H],"[[3], [17]]",OCCCCc1cn2-c3ccc4ccccc4n3->[Ir]<-n2n1
ligand12714-0,[H]c1c([H])c([H])c2c3oc4c(c([H])c([H])c([H])c42)C([H])([H])N([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])N([H])C([H])([H])c13,"[[15], [19]]",c1cc2c3oc4c(cccc4c3c1)CN1->[Ir]<-N(CCOCCOCC1)C2
ligand12716-0,[H]c1nc2c(c([H])c1[H])c([H])c([H])c1c([H])c([H])c(Cl)nc12,"[[3], [12]]",Clc1ccc2ccc3cccn4->[Ir]<-n1c2c34
ligand12734-0,[H]c1nc(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nc(-c2nc([H])c([H])c([H])c2[H])c1[H],"[[3], [12]]",c1ccn2->[Ir]<-n3c(-c2c1)ccnc3N1CCCCC1
ligand12735-0,[H]C([H])=C([H])P(C1=C([H])C([H])=C([H])C([H])=C1[H])[C@]1([H])C([H])([H])[C@]2([H])O[C@@]1(P(C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])=C2[H],"[[0], [14]]",C=CP1(->[Ir]<-P(c2ccccc2)(c2ccccc2)C23C=CC(CC21)O3)c1ccccc1
ligand12746-0,[H]C1=C([H])C([H])=C2C(=N1)C(C([H])([H])N1CN(C3=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C([H])=C3C([H])([H])[H])C([H])=C1[H])=C([H])C([H])=C2[H],"[[0], [19]]",Cc1cc(C)c(N2C=CN3Cc4cccc5cccn(->[Ir]<-[Be]=[C]32)c45)c(C)c1
ligand12753-0,[H]c1c([H])c([H])c(SC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1[H],"[[0], [10]]",c1ccc(S2CCN3(->[Ir]<-2)CCOCC3)cc1
