tmQMg-L ligand ID,Decoded SMILES,Connection IDs,Encoded SMILES
ligand29726-0,[H]C1=C([H])C([H])=C(C([H])([H])N2CN(C([H])([H])C([H])([H])[H])C([H])=C2[H])C([H])=C1[H],[[1]],[Be]=[C]1N(CC)C=CN1Cc1ccccc1
ligand29729-0,[H]C1=C([H])C([H])=C(C([H])(C([H])([H])[H])C([H])([H])[H])C(N2CN(C3=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])C([H])=C3[H])C([H])=C2[H])=C1[H],[[2]],[Be]=[C]1N(c2ccccc2C(C)C)C=CN1c1ccccc1C(C)C
ligand29730-0,[H]C1=C([H])C([H])=C(/C(=C(/[H])CN(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],[[2]],[Be]=[C](C=C(c1ccccc1)N(C)C)N(C)C
ligand29731-0,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])P(=O)(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[[2]],[Li]<-O=P(C(C)(C)C)(C(C)(C)C)C(C)(C)C
ligand29735-0,[H]C1=NC([H])=C([H])C([H])=C1C([H])([H])N1CN(C2=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C([H])=C2C([H])([H])[H])C([H])=C1[H],[[6]],[Be]=[C]1N(Cc2cccnc2)C=CN1c1c(C)cc(C)cc1C
ligand29739-0,[H]/N=C(\n1nc([H])c([H])c1[H])C([H])([H])C([H])([H])[H],[[10]],[Li]<-N=C(CC)n1cccn1
ligand29746-0,[H]C([H])([H])N1P(ON2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])C1([H])[H],[[0]],[Li]<-P1(ON2C(C)(C)CCCC2(C)C)N(C)CCN1C
ligand29748-0,[H]c1c(Cl)nc2nc(C([H])([H])[H])c([H])c(C([H])([H])[H])c2c1[H],[[8]],[Li]<-n1c(C)cc(C)c2ccc(Cl)nc21
ligand29760-0,[H]c1nc(/N=N/c2c([H])c([H])c([H])c([H])c2[H])n(C([H])([H])[H])c1[H],[[0]],[Li]<-n1ccn(C)c1N=Nc1ccccc1
ligand29768-0,[H]c1c([H])c([H])c2c([H])c([H])c(C([H])([H])N(C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c([H])c3[H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4c([H])c3[H])nc2c1[H],[[18]],[Li]<-n1c(CN(Cc2ccc3ccccc3n2)Cc2ccc3ccccc3n2)ccc2ccccc21
ligand29770-0,[H]C1=C([H])C([H])=C(OP2OC3=C(C([H])=C([H])C([H])=C3[H])C3=C(O2)C([H])=C([H])C([H])=C3[H])C([H])=C1[H],[[0]],[Li]<-p1(Oc2ccccc2)oc2ccccc2c2ccccc2o1
ligand29802-0,[H]OC1=C(N([H])CN([H])C2=C(C([H])([H])[H])C([H])=C([H])C([H])=C2C([H])([H])[H])C([H])=C([H])C([H])=C1[H],[[12]],[Be]=[C](Nc1ccccc1O)Nc1c(C)cccc1C
ligand29812-0,[H]c1nc([H])c([H])c(-c2nnc(N([H])c3c([H])c([H])c([H])c([H])c3[H])s2)c1[H],[[22]],[Li]<-n1ccc(-c2nnc(Nc3ccccc3)s2)cc1
ligand29841-0,[H]c1c([H])c([H])c(C2=C(c3c([H])c([H])c([H])c([H])c3[H])P2c2c([H])c([H])c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],[[2]],[Li]<-P1(c2ccc(N(CC)CC)cc2)C(c2ccccc2)=C1c1ccccc1
ligand29851-0,[H]C1=C([H])C2=C(C([H])=C1[H])N(C([H])([H])C([H])([H])[H])CN2[H],[[0]],[Be]=[C]1Nc2ccccc2N1CC
ligand29854-0,[H]C1=C([H])C(C(=O)O/C(C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2[H])=C([H])\C(OC([H])([H])C([H])([H])[H])=C(\[H])COC([H])([H])C([H])([H])[H])=C([H])C([H])=C1OC([H])([H])[H],[[1]],[Be]=[C](C=C(C=C(OC(=O)c1ccc(OC)cc1)c1ccc(OC)cc1)OCC)OCC
ligand29858-0,[H]C1=C([H])C([H])=C(P(/N=C(\[H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],[[4]],[Li]<-P(N=CN(C(C)C)C(C)C)(c1ccccc1)c1ccccc1
ligand29863-0,[H]C1=C([H])C([H])([H])N(CC([H])([H])[H])C1([H])[H],[[0]],[Be]=[C](C)N1CC=CC1
ligand29866-0,[H]C1=C([H])C([H])=C(P(C2=C(F)C([H])=C([H])C([H])=C2[H])C2=C(F)C([H])=C([H])C([H])=C2[H])C(F)=C1[H],[[0]],[Li]<-P(c1ccccc1F)(c1ccccc1F)c1ccccc1F
ligand29869-0,[H]C1=C([H])C([H])=C(P(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],[[0]],[Li]<-P(Cc1ccccc1)(Cc1ccccc1)c1ccccc1
ligand29872-0,[H]C1=C([H])C([H])=C(C([H])([H])N2CN(C([H])([H])[C@@]3([H])OC4=C(OC3([H])[H])C([H])=C([H])C([H])=C4[H])C([H])([H])C2([H])[H])C([H])=C1[H],[[0]],[Be]=[C]1N(Cc2ccccc2)CCN1CC1COc2ccccc2O1
ligand29875-0,[H]C1=C([H])C([H])=C2C(=C1[H])C1=C(C([H])=C([H])C([H])=C1[H])[C@@]2(N1CN([C@@]2(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C3=C([H])C([H])=C([H])C([H])=C3C3=C2C([H])=C([H])C([H])=C3[H])C2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],[[2]],[Be]=[C]1N(C2(CCCC)c3ccccc3-c3ccccc32)c2ccccc2N1C1(CCCC)c2ccccc2-c2ccccc21
ligand29888-0,[H]/N=C(\SC([H])([H])[H])N([H])N([H])[H],[[4]],[Li]<-N=C(NN)SC
ligand29898-0,[H]C([H])([H])C([H])(C([H])([H])[H])[C@@]1([H])OP1C([H])([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[[4]],[Li]<-P1(C([Si](C)(C)C)[Si](C)(C)C)OC1C(C)C
ligand29906-0,[H]C1=C([H])C([H])=C(C([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])N([H])CN([H])N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],[[0]],[Be]=[C](NNC(=O)OC(C)(C)C)NC(c1ccccc1)c1ccccc1
ligand29921-0,[H]OC(=O)C([H])([H])C([H])([H])P(C1=C(OC([H])([H])[H])C([H])=C([H])C([H])=C1[H])C1=C(OC([H])([H])[H])C([H])=C([H])C([H])=C1[H],[[0]],[Li]<-P(CCC(=O)O)(c1ccccc1OC)c1ccccc1OC
ligand29929-0,[H]C([H])=C([H])C([H])([H])P(Cl)C([H])([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[[4]],[Li]<-P(Cl)(CC=C)C([Si](C)(C)C)[Si](C)(C)C
ligand29942-0,[H]OC([H])([H])[C@@]1([H])N([H])C([H])([H])C([H])([H])C1([H])[H],[[7]],[Li]<-N1CCCC1CO
ligand29944-0,[H]C1=C([H])C([H])=C(C(C2=C([H])C([H])=C([H])C([H])=C2[H])(C2=C([H])C([H])=C([H])C([H])=C2[H])P([H])Cl)C([H])=C1[H],[[1]],[Li]<-P(Cl)C(c1ccccc1)(c1ccccc1)c1ccccc1
ligand29947-0,[H]c1nc(-c2c(C(F)(F)F)c([H])c(C(F)(F)F)n2[H])c([H])c([H])c1[H],[[0]],[Li]<-n1ccccc1-c1[nH]c(C(F)(F)F)cc1C(F)(F)F
ligand29964-0,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])P(=S)(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-S=P(C(C)(C)C)(C(C)(C)C)C(C)(C)C
ligand29967-0,[H]C([H])([H])c1nnn(C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])n1,[[0]],[Li]<-n1nn(CC(=O)OCC)nc1C
ligand29979-0,[H]c1sc(P2C(c3c([H])c([H])c([H])c([H])c3[H])=C2c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],[[1]],[Li]<-P1(c2cccs2)C(c2ccccc2)=C1c1ccccc1
ligand30008-0,[H]C1=C([H])C([H])=C2P=C(C3=C([H])C([H])=C(OC([H])([H])[H])C([H])=C3[H])OC2=C1[H],[[0]],[Li]<-p1c(-c2ccc(OC)cc2)oc2ccccc21
ligand30017-0,[H]c1c([H])c([H])c2c(nc([H])c3c([H])c([H])c4c([H])c([H])c5c([H])c([H])c([H])c([H])c5c4c32)c1[H],[[0]],[Li]<-n1cc2ccc3ccc4ccccc4c3c2c2ccccc21
ligand30021-0,[H]C1=C([H])C([H])=C(C([H])([H])N2CN(C([H])([H])C3=C([H])C([H])=C([H])C([H])=C3[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])=C1[H],[[2]],[Be]=[C]1N(Cc2ccccc2)CCCCN1Cc1ccccc1
ligand30038-0,[H]OC([H])([H])P(C([H])([H])O[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[[0]],[Li]<-P(CO)(CO)C1CCCCC1
ligand30041-0,[H]C1=C([H])C2=C([H])C([H])=C([H])C3=C2C(=C1[H])P3N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-P1(N(C(C)C)C(C)C)c2cccc3cccc1c23
ligand30049-0,[H]P1B(N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])P([H])B1N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-P1B(N(C(C)C)C(C)C)PB1N(C(C)C)C(C)C
ligand30062-0,[H]C([H])([H])C([H])(N(CO[C@]12C([H])([H])[C@@]3([H])C([H])([H])[C@]([H])(C([H])([H])[C@]([H])(C3([H])[H])C1([H])[H])C2([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],[[2]],[Be]=[C](OC12CC3CC(CC(C3)C1)C2)N(C(C)C)C(C)C
ligand30063-0,[H]C1=C([H])[C@]2([H])[C@@]3([H])/C(=N/C([H])([H])[H])[C@]2(OC([H])([H])C([H])([H])[H])C([H])([H])[C@@]3([H])C([H])=C1[H],[[12]],[Li]<-N(C)=C1C2C3C=CC=CC2C1(OCC)C3
ligand30064-0,[H]C([H])([H])N(C1=C(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C1)C([H])([H])[H],[[0]],[Be]=[C]1C(N(C)C)=C1N(CC)CC
ligand30067-0,[H]C1=C([H])C(P(C2=C(C([H])([H])[H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])[H])=C(C([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-P(CC)(c1ccccc1C)c1ccccc1C
ligand30079-0,[H]OC1=C([H])C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])N2CN(C3=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C([H])=C3C([H])([H])[H])C([H])=C2[H])=C([H])C2=C1C(=O)C([H])=C(C1=C([H])C([H])=C([H])C([H])=C1[H])O2,[[42]],[Be]=[C]1N(CCCCOc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)C=CN1c1c(C)cc(C)cc1C
ligand30085-0,[H]C1=C(C([H])([H])[H])N(C([H])([H])C([H])([H])OP(OC([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])[H])N=C1C([H])([H])[H],[[0]],[Li]<-P(OCC)(OCC)OCCn1nc(C)cc1C
ligand30096-0,[H]/C(=N\N([H])C(=S)N([H])[H])c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H],[[0]],[Li]<-S=C(N)NN=Cc1cccc([N+](=O)[O-])c1
ligand30111-0,[H]C1=C([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C(N2CN(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C1[H],[[2]],[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)CCN1C(C)(C)C
ligand30124-0,[H]C1=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C(N2CN(C([H])([H])C([H])([H])N([H])C3=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C([H])=C3C([H])([H])[H])C([H])=C2[H])=C1C([H])([H])[H],[[6]],[Be]=[C]1N(CCNc2c(C)cc(C)cc2C)C=CN1c1c(C)cc(C)cc1C
ligand30133-0,[H]C1=C([H])C([H])=C(P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C2=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C([H])=C2C([H])([H])[H])=C1[H],[[2]],[Li]<-P(c1ccccc1-c1c(C)cc(C)cc1C)(C(C)(C)C)C(C)(C)C
ligand30136-0,[H]C1([H])S/C(C#N)=C(/C#N)SC([H])([H])C([H])([H])SC([H])([H])C([H])([H])C([H])([H])SC1([H])[H],[[4]],[Li]<-N#CC1=C(C#N)SCCSCCCSCCS1
ligand30142-0,[H]C([H])([H])C1=C(C([H])([H])[H])C(P2OC23C([H])([H])C([H])([H])C([H])([H])C3([H])[H])(C([H])([H])[H])C(C([H])([H])[H])=C1C([H])([H])[H],[[4]],[Li]<-P1(C2(C)C(C)=C(C)C(C)=C2C)OC12CCCC2
ligand30147-0,[H]c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c(-c2noc(C([H])([H])C#N)n2)c1C([H])([H])[H],[[2]],[Li]<-n1c(-c2c(C)cc(C)cc2C)noc1CC#N
ligand30152-0,[H]c1c([H])c(C([H])([H])[H])c2nc3c(nc2c1[H])[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]3([H])C1(C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-n1c2c(nc3c(C)cccc31)C1CCC2(C)C1(C)C
ligand30162-0,[H]C1=C(C2=NP(C([H])([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C2C(=O)OC([H])([H])C([H])([H])[H])N(C([H])([H])[H])C(C([H])([H])[H])=C1[H],[[0]],[Li]<-p1(C([Si](C)(C)C)[Si](C)(C)C)cc(C(=O)OCC)c(-c2ccc(C)n2C)n1
ligand30164-0,[H]N1C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[[0]],[Li]<-O=C1CCCCCN1
ligand30165-0,[H]c1nc([H])c([H])c(C([H])([H])N([H])[P@@]2(Oc3c([H])c([H])c([H])c([H])c3[H])=NP(Oc3c([H])c([H])c([H])c([H])c3[H])(Oc3c([H])c([H])c([H])c([H])c3[H])=NP(Oc3c([H])c([H])c([H])c([H])c3[H])(Oc3c([H])c([H])c([H])c([H])c3[H])=N2)c1[H],[[45]],[Li]<-n1ccc(CNP2(Oc3ccccc3)=NP(Oc3ccccc3)(Oc3ccccc3)=NP(Oc3ccccc3)(Oc3ccccc3)=N2)cc1
ligand30171-0,[H]C1=NC([C@]2([H])OP2C([H])([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C([H])C([H])=C1[H],[[0]],[Li]<-P1(C([Si](C)(C)C)[Si](C)(C)C)OC1c1ccccn1
ligand30190-0,[H]c1c(C(=O)OC([H])([H])[H])nnn1[H],[[8]],[Li]<-n1n[nH]cc1C(=O)OC
ligand30201-0,[H]C1=C2OC(=O)C([H])=C(C([H])([H])N3CN(C([H])([H])C([H])([H])[H])C([H])=C3[H])C2=C([H])C(C([H])([H])[H])=C1[H],[[21]],[Be]=[C]1N(CC)C=CN1Cc1cc(=O)oc2ccc(C)cc12
ligand30202-0,[H]C1=C([H])C(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])=C([H])C([H])=C1P(C1=C([H])C([H])=C(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H])C1=C([H])C([H])=C(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-P(c1ccc(CN(C)C)cc1)(c1ccc(CN(C)C)cc1)c1ccc(CN(C)C)cc1
ligand30216-0,[H]C([H])=C([H])C([H])([H])N1CN(C2=NC([H])=C([H])C(OC([H])([H])[H])=C2[H])C([H])=C1[H],[[15]],[Be]=[C]1N(CC=C)C=CN1c1cc(OC)ccn1
ligand30223-0,[H]C1=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C(N2CN(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])=C2[H])=C1C([H])([H])[H],[[0]],[Be]=[C]1N(CCCC)C=CN1c1c(C)cc(C)cc1C
ligand30225-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C(F)C(/N=N\C3=C(F)C([H])=C(OC([H])([H])[H])C([H])=C3F)=C2F)C([H])=C1[H],[[2]],[Li]<-P(c1ccccc1)(c1ccccc1)c1ccc(F)c(N=Nc2c(F)cc(OC)cc2F)c1F
ligand30237-0,[H]C1=C([H])C([H])=C([C@]2([H])N(C3=C([H])C([H])=C([H])C([H])=C3OC([H])([H])[H])CN(C3=C([H])C([H])=C([H])C([H])=C3OC([H])([H])[H])[C@@]2([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],[[14]],[Be]=[C]1N(c2ccccc2OC)C(c2ccccc2)C(c2ccccc2)N1c1ccccc1OC
ligand30246-0,[H]/C(=N\c1c([H])c([H])c(N([H])[H])c([H])c1[H])c1nc([H])c([H])c([H])c1[H],[[3]],[Li]<-n1ccccc1C=Nc1ccc(N)cc1
ligand30252-0,[H]c1c([H])c([H])c(S(=O)(=O)Oc2c([H])c([H])c(N([H])[H])c([H])c2[H])c([H])c1[H],[[25]],[Li]<-Nc1ccc(OS(=O)(=O)c2ccccc2)cc1
ligand30254-0,[H]N([H])[C@]12C([H])([H])[C@@]3([H])C([H])([H])[C@]([H])(C([H])([H])[C@]([H])(C3([H])[H])C1([H])[H])C2([H])[H],[[0]],[Li]<-NC12CC3CC(CC(C3)C1)C2
ligand30257-0,[H]C1=C([H])C([H])=C(N2CN(C3=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C([H])=C3C([H])([H])[H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],[[2]],[Be]=[C]1N(c2c(C)cc(C)cc2C)CC(C)(C)N1c1ccccc1
ligand30271-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2OC([H])([H])[H])C(OC([H])([H])[H])=C1[H],[[0]],[Li]<-P(c1ccc(OC)cc1)(c1ccccc1OC)c1ccccc1OC
ligand30276-0,[H]c1nc(-c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])c([H])c([H])c1[H],[[0]],[Li]<-n1ccccc1-c1ccccc1OC
ligand30282-0,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])N([H])[H])c([H])c1[H],[[0]],[Li]<-NCCCc1ccccc1
ligand30287-0,[H]c1c([H])c([H])c(C(=NN=C(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],[[0]],[Li]<-N(N=C(c1ccccc1)c1ccccc1)=C(c1ccccc1)c1ccccc1
ligand30296-0,[H]C1([H])P(C([H])([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])O[C@]1([H])C(F)(F)F,[[5]],[Li]<-P1(C([Si](C)(C)C)[Si](C)(C)C)CC(C(F)(F)F)O1
ligand30302-0,[H]c1c([H])c([H])c(N(/N=C(\C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c([H])c1[H],[[0]],[Li]<-N(=C(C)C(C)C)N(C)c1ccccc1
ligand30327-0,[H]c1nc(N([H])[H])c([N+](=O)[O-])c([H])c1[H],[[6]],[Li]<-n1cccc([N+](=O)[O-])c1N
ligand30333-0,[H]C1([H])C(OC([H])([H])C([H])([H])[H])=C2C(=C1P(C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C2([H])[H],[[0]],[Li]<-P(C1=C2CCCC2=C(OCC)C1)(C1CCCCC1)C1CCCCC1
ligand30335-0,[H]C1=C([H])C([H])=C(OP(OC2=C(I)C([H])=C([H])C([H])=C2[H])OC2=C(I)C([H])=C([H])C([H])=C2[H])C(I)=C1[H],[[8]],[Li]<-P(Oc1ccccc1I)(Oc1ccccc1I)Oc1ccccc1I
ligand30345-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C3=C2OC2=C(C(/[H])=C([H])/C([H])=C/2P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])\C3(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-P(c1ccccc1)(c1ccccc1)c1cccc2c1Oc1c(P(c3ccccc3)c3ccccc3)cccc1C2(C)C
ligand30353-0,[H]C([H])=C(C(=O)OC([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-O=C(OC)C(=C)C
ligand30355-0,[H]C([H])=C([H])C([H])([H])P([H])[H],[[0]],[Li]<-PCC=C
ligand30367-0,[H]c1c([H])c([H])c(-c2nc3c4c([H])c([H])c([H])c([H])c4c4c([H])c([H])c([H])c([H])n4c-3c2[H])c([H])c1[H],[[0]],[Li]<-n1c(-c2ccccc2)cc2n3ccccc3c3ccccc3c1-2
ligand30375-0,[H]C1=C([H])C([H])=C(/N=C(/P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-P(C(=Nc1ccccc1)C(C)(C)C)(c1ccccc1)c1ccccc1
ligand30376-0,[H]C1=NC([H])=C([H])C(C([H])([H])N2CN(C3=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C([H])=C3C([H])([H])[H])C([H])=C2[H])=C1[H],[[1]],[Be]=[C]1N(Cc2ccncc2)C=CN1c1c(C)cc(C)cc1C
ligand30381-0,[H]C1=NN(C([H])([H])[H])CN1[C@@]1([H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])O[C@@]1([H])C1=C([H])C([H])=C([H])C([H])=C1[H],[[21]],[Be]=[C]1N(C)N=CN1C1COC(C)(C)OC1c1ccccc1
ligand30388-0,[H]C1=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C(N2COC(C([H])([H])[H])=C2C([H])([H])[H])=C1C([H])([H])[H],[[0]],[Be]=[C]1OC(C)=C(C)N1c1c(C)cc(C)cc1C
ligand30390-0,[H]Oc1c([H])c([H])c([H])c([H])c1/C([H])=N/n1c([H])nnc1[H],[[0]],[Li]<-n1cn(N=Cc2ccccc2O)cn1
ligand30394-0,[H]C1=C([H])C([H])=C(C2=C([H])C([H])=C(C3=C([H])C([H])=C(P(C4=C([H])C([H])=C([H])C([H])=C4[H])C4=C([H])C([H])=C([H])C([H])=C4[H])S3)S2)S1,[[3]],[Li]<-P(c1ccccc1)(c1ccccc1)c1ccc(-c2ccc(-c3cccs3)s2)s1
ligand30417-0,[H]C([H])([H])SC([H])([H])C([H])([H])P(C([H])([H])[H])C([H])([H])[H],[[9]],[Li]<-P(C)(C)CCSC
ligand30430-0,[H]c1nc([H])c(C(=O)N([H])c2c([H])c([H])c([H])c([H])c2C(=O)OC([H])([H])C([H])([H])[H])c([H])c1[H],[[0]],[Li]<-n1cccc(C(=O)Nc2ccccc2C(=O)OCC)c1
ligand30433-0,[H]N(CN(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[[0]],[Be]=[C](NC1CCCCC1)N(CC)CC
ligand30437-0,[H]C1=C([H])c2c([H])c([H])c([H])c([H])c2C([H])(N([H])C(=S)N([H])C(=O)c2oc([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c21,[[0]],[Li]<-S=C(NC(=O)c1ccco1)NC1c2ccccc2C=Cc2ccccc21
ligand30448-0,[H]C1=C([H])C([H])=C(/C(=N\C2=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C(Br)C([H])=C2C([H])(C([H])([H])[H])C([H])([H])[H])[C@]([H])(Br)N2CN(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C2[H])C([H])=C1[H],[[7]],[Be]=[C]1N(C(C)C)C=CN1C(Br)C(=Nc1c(C(C)C)cc(Br)cc1C(C)C)c1ccccc1
ligand30461-0,[H]C(/C(=P\N([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C(/[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-P(=C(C=C[Si](C)(C)C)[Si](C)(C)C)N([Si](C)(C)C)[Si](C)(C)C
ligand30462-0,[H]N([H])C([H])([H])C(=O)OC([H])([H])[H],[[0]],[Li]<-NCC(=O)OC
ligand30463-0,[H]C1=C([H])N(C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2B1c1nc(C([H])([H])[H])c([H])c([H])c1[H],[[0]],[Li]<-n1c(C)cccc1B1C=CN(C)c2ccccc21
ligand30467-0,[H]/N=C(\ON([H])C(/C(=N/O[H])c1c([H])c([H])c([H])c([H])c1[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H],[[4]],[Li]<-N=C(CC)ONC(C)(C)C(=NO)c1ccccc1
ligand30468-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])C(=O)OC([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-P(CCC(=O)OC)(c1ccccc1)c1ccccc1
ligand30469-0,[H]C1=C([H])C([H])=C(P(OC(C2=C([H])C([H])=C([H])C([H])=C2[H])(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],[[0]],[Li]<-P(OC(c1ccccc1)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
