,enriched_smiles,name
3388,Cc1ccc2cccc(N(->[Ir])=C(N(C)C)N(C)C)c2n1->[Ir],ligand23171-0
3389,[Ir]<-S=C1SCC(c2ccccc2)SC1=S->[Ir],ligand23190-1
3390,COC(=O)C(C)N(P(->[Ir])(c1ccccc1)c1ccccc1)P(->[Ir])(c1ccccc1)c1ccccc1,ligand23194-0
3391,Cc1cccc(CN(->[Ir])Cc2ccccc2)n1->[Ir],ligand23208-0
3392,CC(=N->[Ir])N1CCN2CCN(->[Ir])=C21,ligand23214-0
3393,COC1(c2ccccc2)Oc2ccccc2C(=O->[Ir])C1=N->[Ir],ligand23226-0
3394,N#Cc1ccn(->[Ir])c(-c2cc(C#N)ccn2->[Ir])c1,ligand23231-0
3395,Cn1ccn(->[Ir])c1[Se][Se]c1n(C)ccn1->[Ir],ligand23238-0
3396,[Ir]<-N1CC2CN(->[Ir])CC(C1)O2,ligand23240-0
3397,[Ir]<-P(Cc1cccc2cccc(CP(->[Ir])(c3ccccc3)c3ccccc3)c12)(c1ccccc1)c1ccccc1,ligand23255-0
3398,CC1=C(C)C2C(CCO)(P(->[Ir])(c3ccccc3)c3ccccc3)CC1P2(->[Ir])c1ccccc1,ligand23265-0
3399,[Ir]<-N(Cc1ccccn1->[Ir])=C(c1ccccc1)c1ccccc1,ligand23268-0
3400,CCC(=N->[Ir])ON(->[Ir])=C(C)C,ligand23279-0
3401,Cc1cccc(C)c1N(->[Ir])=C(C(=N(->[Ir])c1c(C)cccc1C)C(F)(F)F)C(F)(F)F,ligand23280-0
3402,[Ir]<-N1=C(c2ccccn2->[Ir])OCC1Cc1ccccc1,ligand23297-0
3403,[Ir]<-n1cccc2cccc(-p3(->[Ir])oc4ccccc4c4ccccc4o3)c21,ligand23298-0
3404,[Be]=[C]1N(CN2C=CN(c3c(C(C)C)cccc3C(C)C)[C]2=[Be])C=CN1c1c(C)cc(C)cc1C,ligand23305-0
3405,[Be]=[C]1N(Cc2ccccn2->[Ir])C=CN1C(C)(C)C,ligand23309-0
3406,[Ir]<-n1ccccc1Nc1cccc(Nc2ccccn2)n1->[Ir],ligand23337-0
3407,[Ir]<-P(CSCP(->[Ir])(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand23346-0
3408,[Ir]<-n1ccccc1-c1nnc(-c2ccccn2)c(-c2ccccn2->[Ir])n1,ligand23355-0
3409,CCc1cccc(CC)c1N(->[Ir])=C1CCCc2cccn(->[Ir])c21,ligand23357-0
3410,O=C1NCCCOCCCCOCCCNC(=O)c2ccc3ccc4ccc1n(->[Ir])c4c3n2->[Ir],ligand23361-0
3411,CCNC(NN(->[Ir])=C(C)c1ccccc1)=S->[Ir],ligand23369-0
3412,FC(F)(F)c1ccc(-c2cccc3cccc(N(->[Ir])=C4C(=N(->[Ir])c5cccc6cccc(-c7ccc(C(F)(F)F)cc7)c56)c5cccc6cccc4c56)c23)cc1,ligand23383-0
3413,[Ir]<-n1ccccc1CN(->[Ir])(Cc1cccc(-c2ccccc2)n1)Cc1cccc(-c2ccccc2)n1,ligand23388-0
3414,[Ir]<-n1ccccc1-c1cc(-c2ccco2)[nH]n1->[Ir],ligand23396-0
3415,Cc1ccc(S(=O)(=O)N2CC[Se](->[Ir])CCC[Se](->[Ir])CC2)cc1,ligand23403-0
3416,[Ir]<-N1CCNCc2ccccc2SCCSc2ccccc2CN(->[Ir])CC1,ligand23410-0
3417,O=c1[nH]c2ccccc2n(->[Ir])c1-c1oc2ccccc2n1->[Ir],ligand23426-0
3418,[Ir]<-S(CCP(->[Ir])(C1CCCCC1)C1CCCCC1)c1ccccc1,ligand23435-0
3419,CC(C)P(->[Ir])(Oc1ccccc1P(C)(->[Ir])c1ccccc1)C(C)C,ligand23436-0
3420,[Ir]<-n1ccccc1CN(->[Ir])C1CCCCC1,ligand23442-0
3421,COC(=O)C(C(C(=O)OC)P(->[Ir])(c1ccccc1)c1ccccc1)N(C)(C)->[Ir],ligand23456-0
3422,COc1cccc(C=N(->[Ir])c2ccccc2SC)n1->[Ir],ligand23459-0
3423,[Be]=[C]1NC=CN1C(C)=N(->[Ir])c1c(C(C)C)cccc1C(C)C,ligand23469-0
3424,[Be]=[C]1N(Cc2ccccn2->[Ir])C=CN1c1c(C(C)C)cccc1C(C)C,ligand23477-0
3425,CC(Nc1ccn(C)c(=O)n1->[Ir])=N->[Ir],ligand23489-0
3426,CN1(->[Ir])CCN(->[Ir])CC1,ligand23493-0
3427,O=[N+]([O-])C1=CC(=C=O->[Ir])C(=O->[Ir])C=C1,ligand23500-0
3428,[Ir]<-P(c1ccccc1)(c1ccccc1)c1cccc2c1Oc1c(cccc1P(->[Ir])(c1ccccc1)c1ccccc1)N2,ligand23511-0
3429,CC(C(C)=N(N)->[Ir])=N(N)->[Ir],ligand23516-0
3430,CC(=N->[Ir])C(=O)C(C)=N(->[Ir])c1ccc(Cl)cc1,ligand23524-0
3431,Cc1cc(C)c(P(->[Ir])(C(=CB(->[Ir])(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)[Si](C)(C)C)c2c(C)cc(C)cc2C)c(C)c1,ligand23532-0
3432,NC(=O)CCn1ccc(-c2ccccn2->[Ir])n1->[Ir],ligand23546-0
3433,CSC1=C(SC)SC(=C2SC=C(C(=O)Nc3ccc4c(C)cc(C)n(->[Ir])c4n3->[Ir])S2)S1,ligand23567-0
3434,O=C(CN(->[Ir])CCN->[Ir])NCc1ccccc1,ligand23575-0
3435,C=N(->[Ir])C(=O)c1ccccn1->[Ir],ligand23585-0
3436,C=CCn1c(C(C)(C)C)cc(-c2cccc(C)n2->[Ir])n1->[Ir],ligand23588-0
3437,O=[N+]([O-])c1ccccc1CN(CCN->[Ir])CCN->[Ir],ligand23603-0
3438,CC(c1cccc2ccccc12)N(->[Ir])=Cc1n(C)ccn1->[Ir],ligand23611-0
3439,C=CCN(P(->[Ir])(c1ccccc1)c1ccccc1)P(->[Ir])(c1ccccc1)c1ccccc1,ligand23613-0
3440,[Ir]<-P1(c2ccccc2P2(->[Ir])CCCC2Cc2ccccc2)CCCC1Cc1ccccc1,ligand23642-0
3441,Cc1ccc([Si](c2ccc(C)cc2)(c2ccc(C)cc2)C(n2c(C)cc(C)n2->[Ir])n2c(C)cc(C)n2->[Ir])cc1,ligand23648-0
3442,Fc1ccccc1P(->[Ir])(CCP(->[Ir])(c1ccccc1F)c1ccccc1F)c1ccccc1F,ligand23653-0
3443,CCN(Cn1cccn1->[Ir])Cn1cccn1->[Ir],ligand23661-0
3444,CCC(COP(->[Ir])(OC(C)C)OC(C)C)N(->[Ir])=Cc1ccccc1,ligand23662-0
3445,COc1ccc(C(F)(F)F)cc1N(->[Ir])=Cc1ccccn1->[Ir],ligand23664-0
3446,[Be]=[C]1N(C)C(Cl)=C(Cl)N1Cc1ccccc1CN1[C](=[Be])N(C)C(Cl)=C1Cl,ligand23667-0
3447,[Be]=[C]1N(C)C(Cl)=C(Cl)N1CN1[C](=[Be])N(C)C(Cl)=C1Cl,ligand23670-0
3448,Cc1cc(C)n(->[Ir])n1C1=N(->[Ir])CCS1,ligand23676-0
3449,CN(C)C(NC(N)=N->[Ir])=N->[Ir],ligand23689-0
3450,FC(F)(F)c1ccccc1N(->[Ir])=Cc1ccccn1->[Ir],ligand23701-0
3451,Cc1cccc(C)c1N=Cc1cccc(C=N(->[Ir])c2c(C)cccc2C)n1->[Ir],ligand23702-0
3452,[Be]=[C]1N(CCC)C=C(c2ccccc2)N1C1CCCCC1N(->[Ir])=Cc1ccccc1,ligand23706-0
3453,Cc1cc(C)c([Se](->[Ir])CCN(C)(C)->[Ir])c(C)c1,ligand23710-0
3454,[Be]=[C]1N(Cc2cn(-c3ccccc3)nn2->[Ir])C=CN1c1c(C)cc(C)cc1C,ligand23717-0
3455,[Ir]<-N1CCN(Cc2ccccc2)CCN(->[Ir])Cc2ccccc2OCc2cccc(n2)COc2ccccc2C1,ligand23722-0
3456,CC(C)P(->[Ir])(c1ccccc1P(=O)(c1ccccc1)c1ccccc1P(->[Ir])(C(C)C)C(C)C)C(C)C,ligand23737-0
3457,[Ir]<-n1c2ccccc2nc2c3nc4ccccc4nc3c3nc4ccccc4n(->[Ir])c3c21,ligand23741-0
3458,CC(=O)NCc1ccn(->[Ir])c(-c2cc(CNC(C)=O)ccn2->[Ir])c1,ligand23742-0
3459,COc1ccc(C2(c3ccc(OC)cc3)OC(=N(->[Ir])C(COc3ccccn3->[Ir])C(C)C)c3ccccc32)cc1,ligand23750-0
3460,CC(C)(C)CN(->[Ir])=Cc1ccccn1->[Ir],ligand23758-0
3461,CC1CCC(C(C)C)C2(C1)Oc1ccccc1C(c1ccccn1->[Ir])=N2->[Ir],ligand23770-0
3462,CCN(CC)c1ccc(N(->[Ir])=Cc2ccc3ccccc3n2->[Ir])cc1,ligand23773-0
3463,FC(F)(F)c1cccc(N(->[Ir])=Cc2ccccn2->[Ir])c1,ligand23792-0
3464,CC(C)(C)P(P(->[Ir])C(C)(C)C)P(->[Ir])C(C)(C)C,ligand23793-0
3465,COc1ccc(-c2cc(-c3ccccc3)cc(-c3ccccn3->[Ir])n2->[Ir])cc1,ligand23806-0
3466,CC(C)(C)C(=O->[Ir])N1CCCC1CP(->[Ir])(c1ccccc1)c1ccccc1,ligand23817-0
3467,CP(->[Ir])(CCP(C)(->[Ir])c1ccccc1)c1ccccc1,ligand23820-0
3468,[Ir]<-n1cccn1CN(Cc1ccccc1)Cn1cccn1->[Ir],ligand23823-0
3469,Cc1cc(C)n(->[Ir])n1C(SCc1ccccc1)=S->[Ir],ligand23824-0
3470,CC(c1ccccn1->[Ir])=N(->[Ir])Nc1ccc(Cl)cc1,ligand23827-0
3471,[Ir]<-S=C1SCCN1C1=N(->[Ir])CCS1,ligand23843-0
3472,CC(C=C(Nc1cccc[nH+]1)[O-]->[Ir])=O->[Ir],ligand23856-0
3473,Nc1ccc(-c2ccc(N)cn2->[Ir])n(->[Ir])c1,ligand23875-0
3474,CC(C)(C)c1cc(CS(->[Ir])CCO)n(->[Ir])[nH]1,ligand23876-0
3475,[Be]=[C]1N(C)C=NN1CN1N=CN(C)[C]1=[Be],ligand23886-0
3476,CN1CCS(->[Ir])CCS(->[Ir])CCN(C)Cc2ccccc2-c2nnc(o2)-c2ccccc2C1,ligand23890-0
3477,Brc1ccn(->[Ir])c(-c2ccccn2->[Ir])c1,ligand23894-0
3478,CC(C)P(->[Ir])(C(C)C)N(C)CCN(C)(C)->[Ir],ligand23898-0
3479,Cn1cc2c(=N->[Ir])n(N->[Ir])cnc2n1,ligand23902-0
3480,O=C(NN(->[Ir])=Cc1ccccn1->[Ir])c1ccc(Cl)cc1,ligand23917-0
3481,ON(->[Ir])=Cc1cccc2cccn(->[Ir])c12,ligand23918-0
3482,[Ir]<-P(Oc1ccccc1)(Oc1ccccc1)C1CCCC1P(->[Ir])(Oc1ccccc1)Oc1ccccc1,ligand23945-0
3483,CC1(C)COC(COP(->[Ir])(c2ccccc2)c2ccccc2)=N1->[Ir],ligand23954-0
3484,[Ir]<-S1CCOCCOCCOCCS(->[Ir])CC1,ligand23957-0
3485,CC(C)P(->[Ir])(Sc1ccccn1->[Ir])C(C)C,ligand23961-0
3486,CCCCCCOc1cc(OCCCCCC)cc(-c2cc(-c3ccccn3->[Ir])n(->[Ir])[nH]2)c1,ligand23963-0
3487,Cc1ccc(Nc2ccc(C)cc2P(->[Ir])(C(C)C)C(C)C)c(P(->[Ir])(C(C)C)C(C)C)c1,ligand23977-0
3488,O=C(c1ccccc1)N(c1ccccn1->[Ir])c1ccccn1->[Ir],ligand23988-0
3489,OC(CP(->[Ir])(c1ccccc1)c1ccccc1)C(O)CP(->[Ir])(c1ccccc1)c1ccccc1,ligand23992-0
3490,Clc1ccc(N(->[Ir])=C2SCCCN2C2=N(->[Ir])CCS2)cc1Cl,ligand23993-0
3491,[Ir]<-n1ccccc1CNc1ccc2ccccc2c1-c1c(NCc2ccccn2->[Ir])ccc2ccccc12,ligand23999-0
3492,CN(C)C(NN(->[Ir])=Cc1ccc2ccccc2n1)=S->[Ir],ligand24001-0
3493,N#CCN(->[Ir])=P(CCP(->[Ir])(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand24002-0
3494,[Be]=[C]1N(CCC)C=C2C=CC3=CN(CCC)[C](=[Be])N3N12,ligand24023-0
3495,Cc1cc(C)c(P(->[Ir])=C(c2ccccc2)C(C)(C)C2=N(->[Ir])C(C(C)C)CO2)c(C)c1,ligand24027-0
3496,O=C(C1=N(->[Ir])CCc2sccc21)C1=N(->[Ir])CCc2sccc21,ligand24040-0
3497,[Be]=[C]1N(CCN2C=NN(c3ccc(C(C)C)cc3)[C]2=[Be])C=NN1c1ccc(C(C)C)cc1,ligand24046-0
3498,FC(F)(F)c1ccn(->[Ir])c(-c2cc(C(F)(F)F)ccn2->[Ir])c1,ligand24049-0
3499,Cc1ccc(NC(=O)c2ccn(->[Ir])c(-c3cc(C(=O)Nc4ccc(C)cc4)ccn3->[Ir])c2)cc1,ligand24060-0
3500,O=C1C(=Cc2cccs2)C(=O)C(P(->[Ir])(c2ccccc2)c2ccccc2)=C1P(->[Ir])(c1ccccc1)c1ccccc1,ligand24069-0
3501,[Ir]<-O=P(c1ccccc1)(c1ccccc1)c1sccn1->[Ir],ligand24072-0
3502,COC1(c2ccccn2)C(c2ccccn2->[Ir])=N(->[Ir])c2ccccc2N1c1ccccc1,ligand24075-0
3503,CC(C)(C)c1cc(CS(->[Ir])C(C)(C)C)n(->[Ir])[nH]1,ligand24080-0
3504,Nc1scc(-c2ccccn2->[Ir])n1->[Ir],ligand24102-0
3505,CC(C)P(->[Ir])(NP(->[Ir])(C(C)C)C(C)C)C(C)C,ligand24103-0
3506,[Be]=[C]1N(C)C(C)=C(C)N1CN1[C](=[Be])N(C)C(C)=C1C,ligand24105-0
3507,CC(=O)C(N=N(->[Ir])c1ccccc1)=N(->[Ir])c1ccc(Br)cc1,ligand24114-0
3508,[Be]=[C](NCCCP(->[Ir])(c1ccccc1)c1ccccc1)[Si](c1ccccc1)(c1ccccc1)c1ccccc1,ligand24118-0
3509,Cc1cc(C)c(N(->[Ir])=c2c(=N(->[Ir])c3c(C)cc(C)cc3C)c3cccc4ccc5cccc2c5c43)c(C)c1,ligand24133-0
3510,[Ir]<-n1ccccc1-c1n2ccccc2cn1->[Ir],ligand24142-0
3511,CC(C)C(NC(=O)CN(->[Ir])=Cc1ccccn1->[Ir])C(=O)O,ligand24144-0
3512,CN(C)(->[Ir])CCN(->[Ir])=Cc1ccc(Cl)cc1,ligand24150-0
3513,[Ir]<-n1ccccc1C1C2=CCCCC2=C(c2ccccn2)P1(->[Ir])C1CCCCC1,ligand24151-0
3514,Cc1cc(C(C)(C)O->[Ir])n(->[Ir])n1C,ligand24152-0
3515,CN1CCN(C)C1=N(->[Ir])c1ccccc1N(C)(C)->[Ir],ligand24159-0
3516,CC(C)=N(->[Ir])OC(=N->[Ir])N(C)C,ligand24160-0
3517,CCN(CC)Cc1cccc(CP(->[Ir])(C(C)(C)C)C(C)(C)C)n1->[Ir],ligand24170-0
3518,[Be]=[C]1N(c2c(C)cc(C)cc2C)C=CN1c1cccc(-c2c(C)cccc2C)n1->[Ir],ligand24173-0
3519,Cc1cc(C)n(->[Ir])n1CCS(->[Ir])CCCO,ligand24192-0
3520,[Ir]<-n1ccccc1-c1c2ccccn2c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1->[Ir],ligand24200-0
3521,Cc1cc(N->[Ir])c(N->[Ir])cc1C,ligand24205-0
3522,OCC(CP(->[Ir])(c1ccccc1)c1ccccc1)OP(->[Ir])(c1ccccc1)c1ccccc1,ligand24208-0
3523,Oc1ccc(Op2(->[Ir])oc3ccccc3c3ccccc3o2)c(S(->[Ir])c2ccccc2)c1,ligand24209-0
3524,[Ir]<-n1cccn1CN(Cn1cccn1->[Ir])C1CCCC1,ligand24226-0
3525,[Ir]<-S1CCSC1c1ccccc1P(->[Ir])(c1ccccc1)c1ccccc1,ligand24228-0
3526,COc1cccc(C=N(->[Ir])c2ccc(N)cc2)n1->[Ir],ligand24242-0
3527,COc1ccccc1N(->[Ir])=Cc1cccc(OC)n1->[Ir],ligand24245-0
3528,[Ir]<-P(CCN(CCP(->[Ir])(c1ccccc1)c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand24265-0
3529,[Ir]<-n1nc2ccccc2n1C[Se](->[Ir])c1ccccc1,ligand24278-0
3530,COC(=O)CN(Cc1ccc2ccccc2n1->[Ir])Cc1ccc2ccccc2n1->[Ir],ligand24293-0
3531,COc1ccccc1P(->[Ir])(c1ccccc1OC)c1ccccc1O(C)->[Ir],ligand24295-0
3532,CC(c1ccccc1)=N(->[Ir])Cc1ccccn1->[Ir],ligand24318-0
3533,[Ir]<-N12CCCC1C(c1ccccc1)(c1ccccc1)OC2c1ccccc1P(->[Ir])(c1ccccc1)c1ccccc1,ligand24319-0
3534,[Ir]<-P(c1ccccc1)(c1ccccc1)c1ccc2ccccc2c1-n1c(P(->[Ir])(c2ccccc2)c2ccccc2)nc2ccccc21,ligand24323-0
3535,[Ir]<-N1CCCC1CP(->[Ir])(c1ccccc1)c1ccccc1,ligand24327-0
3536,CC(c1ccccc1)N(->[Ir])c1cccc2cccn(->[Ir])c12,ligand24331-0
3537,COC(=O)c1cccn(->[Ir])c1-c1c(C(=O)OC)cccn1->[Ir],ligand24347-0
3538,OC(OC(O)c1ccccn1->[Ir])c1ccccn1->[Ir],ligand24355-0
3539,N#Cc1nc(-c2ccccn2)c(-c2cccc(-c3ccccn3->[Ir])n2->[Ir])nc1C#N,ligand24363-0
3540,[Ir]<-N=C1C=Cc2ccccc2C1=O->[Ir],ligand24364-0
3541,[Be]=[C]1N(C)c2ccccc2N1CCN1[C](=[Be])N(C)c2ccccc21,ligand24366-0
3542,[Ir]<-[As](C[As](->[Ir])(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,ligand24369-0
3543,Cn1c(N)nc(N)c(N(=O)->[Ir])c1=O->[Ir],ligand24390-0
3544,[Ir]<-n1c(-c2cccc3ccccc23)ccc2ccc3ccc(-c4cccc5ccccc45)n(->[Ir])c3c21,ligand24392-0
3545,CC(C(C)=N(->[Ir])c1ccccc1P(=O)(c1ccccc1)c1ccccc1)=N(->[Ir])c1ccccc1P(=O)(c1ccccc1)c1ccccc1,ligand24394-0
3546,CC12CCC(C1)C(C)(C)C2=NC(=NC(c1ccccc1)=N(->[Ir])C(=NC(=S->[Ir])c1ccccc1)c1ccccc1)c1ccccc1,ligand24407-0
3547,CC1=C(C)C2C3(CC1P2(->[Ir])c1ccccc1)C(=O)C1CCN3(->[Ir])CC1,ligand24425-0
3548,[Ir]<-N(=Cc1ccccn1->[Ir])c1ccc(C#Cc2ccccc2)cc1,ligand24435-0
3549,CC(C)(C)n1nc(-c2ccccn2->[Ir])n(->[Ir])n1,ligand24458-0
3550,Cc1cc(=O->[Ir])n(->[Ir])c(N)[nH]1,ligand24464-0
3551,[Ir]<-n1cccc2ccc3ccc(-c4ccc5ccccc5n4)n(->[Ir])c3c21,ligand24467-0
3552,CC(=N(O)->[Ir])C(C)(C)O(C)->[Ir],ligand24476-0
3553,CN(C)c1ccn(->[Ir])c(-c2cc(N(C)C)ccn2->[Ir])c1,ligand24498-0
3554,CC(C)P(->[Ir])(c1ccccc1-c1ccccc1-c1ccccc1P(->[Ir])(C(C)C)C(C)C)C(C)C,ligand24501-0
3555,Fc1ccc(N(->[Ir])=Cc2ccccn2->[Ir])cc1,ligand24512-0
3556,[Ir]<-n1ccccc1[Se]C[Se]c1ccccn1->[Ir],ligand24522-0
3557,CN(C)(->[Ir])C1=C(P(->[Ir])(c2ccccc2)c2ccccc2)c2ccccc2C1,ligand24526-0
3558,Cc1ccc(-n2c(-c3ccccc3)nn(->[Ir])c2-c2ccncn2->[Ir])cc1,ligand24531-0
3559,COc1cc(C(C)(C)C)c2op(->[Ir])(OCP(->[Ir])(c3ccccc3)c3ccccc3)oc3c(C(C)(C)C)cc(OC)cc3c2c1,ligand24544-0
3560,COCc1cccc(C#Cc2ccccc2C#Cc2cccc(COC)n2->[Ir])n1->[Ir],ligand24547-0
3561,CC(C)C1COC(C2CCCN2->[Ir])=N1->[Ir],ligand24548-0
3562,[Ir]<-n1c(CC2(Cc3[nH]c4ccccc4n3->[Ir])CCCCC2)[nH]c2ccccc21,ligand24554-0
3563,[Be]=[C]1N(CCP(->[Ir])(c2ccccc2)c2ccccc2)C=CN1Cc1cccc(OC)c1,ligand24559-0
3564,[Ir]<-N(=Cc1ccccn1->[Ir])C12CN3CN(CN(C3)C1)C2,ligand24572-0
3565,NC(NN->[Ir])=N->[Ir],ligand24579-0
3566,CC(C)c1nn(C(n2c3c(c(C(C)C)n2->[Ir])CCC3)n2c3c(c(C(C)C)n2->[Ir])CCC3)c2c1CCC2,ligand24584-0
3567,CN1CCN(C)C1=N(->[Ir])CCN(C)(C)->[Ir],ligand24586-0
3568,CCCCCCCN=C1c2cccn(->[Ir])c2-c2c1cccn2->[Ir],ligand24587-0
3569,Cc1cc(C)n(->[Ir])n1C(c1ccccc1)n1c(C)cc(C)n1->[Ir],ligand24605-0
3570,COC(=O)CN(CP(->[Ir])(c1ccccc1)c1ccccc1)CP(->[Ir])(c1ccccc1)c1ccccc1,ligand24607-0
3571,Cc1ccc(-n2c(-c3cnccn3)nn(->[Ir])c2-c2ccccn2->[Ir])cc1,ligand24615-0
3572,[Be]=[C]1N(Cc2ccccc2CN2C=CN(Cc3cccc4ccccc34)[C]2=[Be])C=CN1Cc1cccc2ccccc12,ligand24619-0
3573,[Ir]<-n1c(Sc2sc3ccccc3n2->[Ir])sc2ccccc21,ligand24633-0
3574,CN(c1ccccn1->[Ir])N(->[Ir])=Cc1ccco1,ligand24639-0
3575,CCC(NC(CC)=N->[Ir])=N->[Ir],ligand24642-0
3576,[Ir]<-P1(CN(CP2(->[Ir])C3CCCC2CCC3)c2ccccc2)C2CCCC1CCC2,ligand24646-0
3577,Cn1ccn(->[Ir])c1C(C)(c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)c1n(C)ccn1->[Ir],ligand24648-0
3578,CC1(C)COP(->[Ir])(OC(C(=O)N2CCCC2)C(OP2(->[Ir])OCC(C)(C)CO2)C(=O)N2CCCC2)OC1,ligand24655-0
3579,CC(C)=N(->[Ir])Cc1ccccn1->[Ir],ligand24659-0
3580,[Ir]<-n1ccncc1C#Cc1ccccc1C#Cc1cnccn1->[Ir],ligand24672-0
3581,CN(C)CCCN(->[Ir])=Cc1ccccn1->[Ir],ligand24692-0
3582,COP(->[Ir])(OC)N1CCCN(C)P1(->[Ir])OC,ligand24694-0
3583,CN(C)C(N(C)C)=N(->[Ir])CCCN(C)(C)->[Ir],ligand24695-0
3584,CN1(->[Ir])CCCN(->[Ir])CC1,ligand24698-0
3585,[Ir]<-n1c2cccc1CN(Cc1ccccc1)Cc1cccc(n1->[Ir])CN(Cc1ccccc1)C2,ligand24702-0
3586,[Ir]<-N12CCCN3CCN4(->[Ir])CCCN(CC1)C4C32,ligand24708-0
3587,[Ir]<-NNC(OCc1ccccc1)=O->[Ir],ligand24710-0
3588,CC(=O)N1C(c2ccccc2P(->[Ir])(c2ccccc2)c2ccccc2)=N(->[Ir])C(c2ccccc2)C1c1ccccc1,ligand24711-0
3589,S=C=Nc1ccn(->[Ir])c(-c2cc(=NC#[S+])[cH-]cn2->[Ir])c1,ligand24712-0
3590,[Ir]<-S1CCSCc2ccc(s2)CS(->[Ir])CC1,ligand24713-0
3591,COc1cccc(C=N(->[Ir])c2ccccc2)n1->[Ir],ligand24732-0
3592,[Be]=[C]1N(C)C=CN1CCN1C=CN(Cc2ccc(C(C)(C)C)cc2)[C]1=[Be],ligand24742-0
3593,[Ir]<-n1ccccc1N(CP(->[Ir])(c1ccccc1)c1ccccc1)C1CCCCC1,ligand24746-0
3594,CN1P(c2ccccc2)P(->[Ir])(c2ccccc2)N(C)P(c2ccccc2)P1(->[Ir])c1ccccc1,ligand24750-0
3595,Cc1cccc(C)c1N(->[Ir])C(C)CO(C)->[Ir],ligand24754-0
3596,CCP(->[Ir])(CC)CN(C)CP(->[Ir])(CC)CC,ligand24756-0
3597,CC(C)P(->[Ir])(c1cc(B(c2ccccc2)c2ccccc2)ccc1P(->[Ir])(c1ccccc1)c1ccccc1)C(C)C,ligand24759-0
3598,[Ir]<-N1(Cc2ccccc2)CCC(P(->[Ir])(c2ccccc2)c2ccccc2)C1,ligand24761-0
3599,OCCS(->[Ir])CCS(->[Ir])CCO,ligand24771-0
3600,CCSC(=C1SC=CC=CS1->[Ir])S(->[Ir])CC,ligand24772-0
3601,O=C(NN(->[Ir])=C(c1ccccn1)c1ccccn1->[Ir])c1ccccc1Br,ligand24777-0
3602,[Ir]<-N1CCCCC1CP(->[Ir])(c1ccccc1)c1ccccc1,ligand24778-0
3603,C=C(Cl)c1ccc(N(->[Ir])=C(N=N(->[Ir])c2ccccc2)C(C)=O)cc1,ligand24783-0
3604,[Be]=[C]1N(Cc2ccccc2)C=CN1c1ncccn1->[Ir],ligand24786-0
3605,O=c1c(C=N(->[Ir])NC([O-]->[Ir])=C2C=CC=[S+]2)coc2ccccc12,ligand24791-0
3606,CC(C)(C)C1COC(CP(C)(->[Ir])C(C)(C)C)=N1->[Ir],ligand24798-0
3607,CCN1(->[Ir])CC#CC=CC#CCN(->[Ir])(CC)CC1,ligand24814-0
3608,Cn1ccn(->[Ir])c1SCSc1n(C)ccn1->[Ir],ligand24824-0
3609,[Ir]<-S(CCP(->[Ir])(c1ccccc1)c1ccccc1)C12CC3CC(CC(C3)C1)C2,ligand24826-0
3610,CNc1ccccc1P(->[Ir])(c1ccccc1)c1ccccc1N(C)->[Ir],ligand24836-0
3611,CO(->[Ir])c1ccccc1P(->[Ir])(c1ccccc1)c1ccccc1,ligand24842-0
3612,NCCN(->[Ir])CCN(->[Ir])CCN,ligand24847-0
3613,O=[N+]([O-])c1ccc(-n2cc(CN(->[Ir])c3ccccc3OCc3ccccn3)n(->[Ir])n2)cc1,ligand24849-0
3614,Cc1ccc(N->[Ir])c(-n2cccn2->[Ir])c1,ligand24852-0
3615,[Ir]<-N1=C2C3=N(->[Ir])CCCN3CCN2CCC1,ligand24857-0
3616,Fc1cc(F)c(P(->[Ir])(CCCP(->[Ir])(c2ccccc2)c2ccccc2)c2c(F)cc(F)cc2F)c(F)c1,ligand24861-0
3617,[Ir]<-N1CCCN2CCN(CCCN(->[Ir])CC2)CC1,ligand24864-0
3618,CC(C)=C1C#CC(=C(C)C)S(->[Ir])CCS(->[Ir])CCS1,ligand24871-0
3619,Cc1cc(C)cc(N(->[Ir])=Cc2ccccn2->[Ir])c1,ligand24874-0
3620,FC(=C(F)P(->[Ir])(CCP(->[Ir])(C(F)=C(F)C(F)(F)F)C(F)=C(F)C(F)(F)F)C(F)=C(F)C(F)(F)F)C(F)(F)F,ligand24881-0
3621,CC12CC3(C)OC(C)(CC(C)(O1)P3(->[Ir])c1ccccc1P(->[Ir])(c1ccccc1)c1ccccc1)O2,ligand24882-0
3622,[Ir]<-Pc1ccccc1P->[Ir],ligand24895-0
3623,[Ir]<-OCCn1c(-c2ccccc2)cc(-c2ccccc2)n1->[Ir],ligand24913-0
3624,CC(C)C1N(->[Ir])=C(c2ccccc2Nc2ccccc2C2=N(->[Ir])C(C(C)(C)C)CO2)OC1(C)C,ligand24922-0
3625,Cc1ccn(->[Ir])c(-c2cc(Cn3cc(CNC(=O)c4ccccc4)nn3)ccn2->[Ir])c1,ligand24925-0
